,Unnamed: 0,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,0,-1,{},True,Uniformity_of_cell_size,2,"{'belowMean': 1, 'aboveMean': 2}",0.6733158869853912,0,False,False
1,1,1,0,{'Uniformity_of_cell_size': 'belowMean'},True,Normal_nucleoli,2,"{'belowMean': 3, 'aboveMean': 4}",0.5019946527869651,1,True,True
2,2,2,0,{'Uniformity_of_cell_size': 'aboveMean'},True,Bare_nuclei,4,"{'aboveMean': 5, 'belowMean': 6}",0.058175089858135,1,False,False
3,3,3,1,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'belowMean'}",True,Bare_nuclei,2,"{'belowMean': 7, 'aboveMean': 8}",0.1006897066201178,2,False,False
4,4,4,1,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'aboveMean'}",True,Clump_thickness,4,"{'belowMean': 9, 'aboveMean': 10}",0.422827525066129,2,True,True
5,5,5,2,"{'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean'}",True,Mitoses,4,"{'aboveMean': 11, 'belowMean': 12}",0.0188629471438243,2,False,False
6,6,6,2,"{'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'belowMean'}",True,Bland_chromatin,4,"{'belowMean': 13, 'aboveMean': 14}",0.3500180078856924,2,False,False
7,7,7,3,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Bare_nuclei': 'belowMean'}",True,Mitoses,2,"{'belowMean': 15, 'aboveMean': 16}",0.131940011039356,3,False,False
8,8,8,3,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Bare_nuclei': 'aboveMean'}",True,Single_epithelial_cell_size,2,"{'belowMean': 17, 'aboveMean': 18}",0.9999884024080972,3,False,False
9,9,9,4,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'belowMean'}",True,Bare_nuclei,2,"{'belowMean': 19, 'aboveMean': 20}",0.9999884024080972,3,False,False
10,10,10,4,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,Bland_chromatin,4,"{'belowMean': 21, 'aboveMean': 22}",0.1561467367439895,3,True,True
11,11,11,5,"{'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Mitoses': 'aboveMean'}",True,Marginal_adhesion,4,"{'aboveMean': 23, 'belowMean': 24}",0.0144708563288854,3,False,False
12,12,12,5,"{'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Mitoses': 'belowMean'}",True,,4,{},0.0,3,False,True
13,13,13,6,"{'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Bland_chromatin': 'belowMean'}",True,Marginal_adhesion,2,"{'belowMean': 25, 'aboveMean': 26}",0.3836824045693475,3,False,False
14,14,14,6,"{'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Bland_chromatin': 'aboveMean'}",True,,4,{},0.0,3,False,True
15,15,15,7,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Bare_nuclei': 'belowMean', 'Mitoses': 'belowMean'}",True,,2,{},0.0,4,False,True
16,16,16,7,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Bare_nuclei': 'belowMean', 'Mitoses': 'aboveMean'}",True,Clump_thickness,2,"{'belowMean': 27, 'aboveMean': 28}",0.1908709185325976,4,False,False
17,17,17,8,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Single_epithelial_cell_size': 'belowMean'}",True,,2,{},0.0,4,False,True
18,18,18,8,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean'}",True,,4,{},0.0,4,False,True
19,19,19,9,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'belowMean', 'Bare_nuclei': 'belowMean'}",True,,2,{},0.0,4,False,True
20,20,20,9,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'belowMean', 'Bare_nuclei': 'aboveMean'}",True,,4,{},0.0,4,False,True
21,21,21,10,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bland_chromatin': 'belowMean'}",True,Uniformity_of_cell_shape,4,"{'belowMean': 29, 'aboveMean': 30}",0.3112728915669904,4,False,False
22,22,22,10,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bland_chromatin': 'aboveMean'}",True,,4,{},0.0,4,False,True
23,23,23,11,"{'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Mitoses': 'aboveMean', 'Marginal_adhesion': 'aboveMean'}",True,Bland_chromatin,4,"{'aboveMean': 31, 'belowMean': 32}",0.012920809115912,4,False,False
24,24,24,11,"{'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Mitoses': 'aboveMean', 'Marginal_adhesion': 'belowMean'}",True,,4,{},0.0,4,False,True
25,25,25,13,"{'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Bland_chromatin': 'belowMean', 'Marginal_adhesion': 'belowMean'}",True,Mitoses,2,"{'belowMean': 33, 'aboveMean': 34}",0.9999851670396316,4,False,False
26,26,26,13,"{'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Bland_chromatin': 'belowMean', 'Marginal_adhesion': 'aboveMean'}",True,,4,{},0.0,4,False,True
27,27,27,16,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Bare_nuclei': 'belowMean', 'Mitoses': 'aboveMean', 'Clump_thickness': 'belowMean'}",True,,2,{},0.0,5,False,True
28,28,28,16,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Bare_nuclei': 'belowMean', 'Mitoses': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,Bland_chromatin,2,{'belowMean': 35},,5,False,False
29,29,29,21,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'belowMean'}",True,Mitoses,2,"{'aboveMean': 36, 'belowMean': 37}",0.9999800684314308,5,False,False
30,30,30,21,"{'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean'}",True,,4,{},0.0,5,False,True
31,31,31,23,"{'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Mitoses': 'aboveMean', 'Marginal_adhesion': 'aboveMean', 'Bland_chromatin': 'aboveMean'}",True,Clump_thickness,4,"{'aboveMean': 38, 'belowMean': 39}",0.014569306396223,5,False,False
32,32,32,23,"{'Uniformity_of_cell_size': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Mitoses': 'aboveMean', 'Marginal_adhesion': 'aboveMean', 'Bland_chromatin': 'belowMean'}",True,,4,{},0.0,5,False,True
