,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,Uniformity_of_cell_shape,2,"{'belowMean': 1, 'aboveMean': 2}",0.6905201041784954,0,False,False
1,1,0,{'Uniformity_of_cell_shape': 'belowMean'},True,Uniformity_of_cell_size,2,"{'belowMean': 3, 'aboveMean': 4}",0.7499004863728598,1,True,True
2,2,0,{'Uniformity_of_cell_shape': 'aboveMean'},True,Bare_nuclei,4,"{'belowMean': 5, 'aboveMean': 6}",0.0752051100513823,1,False,False
3,3,1,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean'}",True,Normal_nucleoli,2,"{'belowMean': 7, 'aboveMean': 8}",0.2362906675117733,2,False,False
4,4,1,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'aboveMean'}",True,,4,{},0.0,2,False,True
5,5,2,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'belowMean'}",True,Single_epithelial_cell_size,4,"{'belowMean': 9, 'aboveMean': 10}",0.3674399033196667,2,False,False
6,6,2,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'aboveMean'}",True,Mitoses,4,"{'belowMean': 11, 'aboveMean': 12}",0.0356666449781363,2,False,False
7,7,3,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'belowMean'}",True,,2,{},0.0,3,False,True
8,8,3,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'aboveMean'}",True,Bare_nuclei,2,"{'belowMean': 13, 'aboveMean': 14}",0.9999949783375048,3,False,False
9,9,5,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Single_epithelial_cell_size': 'belowMean'}",True,Mitoses,2,"{'belowMean': 15, 'aboveMean': 16}",0.9999872275307352,3,False,False
10,10,5,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean'}",True,Marginal_adhesion,4,"{'belowMean': 17, 'aboveMean': 18}",0.3802149550762411,3,False,False
11,11,6,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Mitoses': 'belowMean'}",True,Single_epithelial_cell_size,4,"{'aboveMean': 19, 'belowMean': 20}",0.0419812891492918,3,False,False
12,12,6,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Mitoses': 'aboveMean'}",True,,4,{},0.0,3,False,True
13,13,8,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Bare_nuclei': 'belowMean'}",True,,2,{},0.0,4,False,True
14,14,8,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Bare_nuclei': 'aboveMean'}",True,,4,{},0.0,4,False,True
15,15,9,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Single_epithelial_cell_size': 'belowMean', 'Mitoses': 'belowMean'}",True,,2,{},0.0,4,False,True
16,16,9,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Single_epithelial_cell_size': 'belowMean', 'Mitoses': 'aboveMean'}",True,,4,{},0.0,4,False,True
17,17,10,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean', 'Marginal_adhesion': 'belowMean'}",True,Uniformity_of_cell_size,2,"{'aboveMean': 21, 'belowMean': 22}",0.9999800684314308,4,False,False
