,EpochNumber,SumOfValues
0,0.0,0.0
0,1.0,0.0
0,2.0,0.0
0,3.0,0.0
0,4.0,0.0
0,5.0,3.0
0,6.0,5.0
0,7.0,9.9875423155044
0,8.0,10.989951233929364
0,9.0,12.989951233929364
0,10.0,16.979951233929363
0,11.0,17.979951233929363
0,12.0,22.979951233929363
0,13.0,23.91833985952178
0,14.0,23.969667186758723
0,15.0,27.96995123392936
0,16.0,32.906517668618754
0,17.0,34.939999999935814
0,18.0,36.87793176971806
0,19.0,36.87793176972245
0,20.0,40.8540562217716
0,21.0,41.86899445760669
0,22.0,41.873924897665056
0,23.0,42.87520768117911
0,24.0,42.88496362466104
0,25.0,47.83036849328237
0,26.0,47.8430855883002
0,27.0,47.8431040906237
0,28.0,47.84311108696191
0,29.0,47.84311479185229
0,30.0,48.84311570417057
0,31.0,48.8479924410929
0,32.0,48.84999244424148
0,33.0,48.84999244459345
0,34.0,48.850040490097165
0,35.0,48.85004049995816
0,36.0,48.85008855774491
0,37.0,48.85008855808136
0,38.0,48.85008907496885
0,39.0,48.850089075717655
0,40.0,48.85008907571775
0,41.0,48.85008907571781
0,42.0,51.7874574975668
0,43.0,51.79201215343724
0,44.0,53.79201215355118
0,45.0,53.79201286010103
0,46.0,57.74231092198563
0,47.0,57.74231092198959
0,48.0,57.74231092199031
0,49.0,57.74231092199031
0,50.0,57.77058586486922
0,51.0,57.77058586486922
0,52.0,57.77058586486922
0,53.0,57.77058586486928
0,54.0,57.77058586486928
0,55.0,58.75566049173496
0,56.0,59.75566068139749
0,57.0,60.73585870119948
0,58.0,60.73585870119948
0,59.0,60.745582601582576
0,60.0,60.74565661088582
0,61.0,60.75058245096355
0,62.0,61.750586291068906
0,63.0,61.750586291068906
0,64.0,62.73566969900145
0,65.0,62.73566971214383
0,66.0,62.74054632006332
0,67.0,62.74054632006332
0,68.0,63.74054632006332
0,69.0,64.74542292716008
0,70.0,64.74542292718644
0,71.0,64.74542292718644
0,72.0,64.74542292718644
0,73.0,64.74542293373335
0,74.0,64.74542293373335
0,75.0,64.74542293373335
0,76.0,64.74542293373594
0,77.0,64.74542293373594
0,78.0,68.72542293373593
0,79.0,68.73029954081133
0,80.0,69.73029954081133
0,81.0,69.73029954081133
0,82.0,69.73029954081149
0,83.0,71.7202995408115
0,84.0,72.69552342140851
0,85.0,72.69552342140851
0,86.0,72.69552342140851
0,87.0,73.67074730200552
