,EpochNumber,SumOfValues
0,0.0,0.0
0,1.0,0.0
0,2.0,1.0
0,3.0,1.0
0,4.0,3.0
0,5.0,4.0
0,6.0,7.0
0,7.0,8.0
0,8.0,11.0
0,9.0,13.152307692307692
0,10.0,16.282857142857143
0,11.0,17.353571428571428
0,12.0,20.396
0,13.0,24.416842105263157
0,14.0,25.58398914473684
0,15.0,26.744285714285716
0,16.0,29.35125
0,17.0,31.46076923076923
0,18.0,31.637092105263157
0,19.0,33.093178571428574
0,20.0,35.319100000000006
0,21.0,36.97415634615385
0,22.0,38.267976858974365
0,23.0,39.00335061409179
0,24.0,39.09864429708223
0,25.0,39.155642307692304
0,26.0,39.37293956043956
0,27.0,40.48748770242915
0,28.0,41.67456730769231
0,29.0,41.76935273626374
0,30.0,43.79763845054946
0,31.0,46.364694219780226
0,32.0,46.497762992674
0,33.0,46.556439202429154
0,34.0,48.71018309340659
0,35.0,49.02153537362638
0,36.0,54.095535911484866
0,37.0,56.965110536769394
0,38.0,57.75131455068682
0,39.0,57.847300866680605
0,40.0,57.98696014841562
0,41.0,58.0422733240913
0,42.0,58.36695511422674
0,43.0,58.53182207314337
0,44.0,58.67349749273476
0,45.0,58.69671126904796
0,46.0,58.851090356733714
0,47.0,58.95498937561366
0,48.0,59.978256265357246
0,49.0,60.11554543592871
0,50.0,60.29854599157648
0,51.0,61.43307401174566
0,52.0,63.561087480069624
0,53.0,63.70240224097638
0,54.0,63.76085936318892
0,55.0,63.86746104946362
0,56.0,63.93563747617031
0,57.0,63.96415819649966
0,58.0,65.00966592267713
0,59.0,65.03307303739854
0,60.0,65.06109156583169
0,61.0,65.0961448153482
0,62.0,65.1172012059281
0,63.0,65.16189393408719
0,64.0,65.29681885506778
0,65.0,65.35130343752353
0,66.0,65.41009168819616
0,67.0,65.73333832203107
0,68.0,65.74869959237863
0,69.0,65.76354240727221
0,70.0,66.82072231209106
0,71.0,66.82710024987553
0,72.0,66.84392649927783
0,73.0,66.86493682900976
0,74.0,69.10075320123029
0,75.0,69.13998664818986
0,76.0,69.4104307840275
0,77.0,69.42236037220313
0,78.0,70.44389271098838
0,79.0,71.64701005139064
0,80.0,71.67684945484433
0,81.0,71.68767325329128
0,82.0,71.72801849186295
0,83.0,71.78710475617689
0,84.0,73.02046798977943
