,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,MMIN,103.5421686746988,"{'belowMean': 1, 'aboveMean': 2}",15564.011992671143,0,False,False
1,1,0,{'MMIN': 'belowMean'},True,CACH,48.61290322580645,"{'aboveMean': 3, 'belowMean': 4}",965.8682382133994,1,False,False
2,2,0,{'MMIN': 'aboveMean'},True,CHMAX,265.7142857142857,"{'belowMean': 5, 'aboveMean': 6}",42501.47359307359,1,False,False
3,3,1,"{'MMIN': 'belowMean', 'CACH': 'aboveMean'}",True,CHMAX,97.2,"{'aboveMean': 7, 'belowMean': 8}",1750.4,2,False,False
4,4,1,"{'MMIN': 'belowMean', 'CACH': 'belowMean'}",True,MMAX,39.26923076923077,"{'belowMean': 9, 'aboveMean': 10}",449.72443181818187,2,False,False
5,5,2,"{'MMIN': 'aboveMean', 'CHMAX': 'belowMean'}",True,CHMIN,149.63636363636363,"{'aboveMean': 11, 'belowMean': 12}",1943.3939393939393,2,False,False
6,6,2,"{'MMIN': 'aboveMean', 'CHMAX': 'aboveMean'}",True,MMAX,393.4,"{'aboveMean': 13, 'belowMean': 14}",73576.82222222222,2,False,False
7,7,3,"{'MMIN': 'belowMean', 'CACH': 'aboveMean', 'CHMAX': 'aboveMean'}",True,MMAX,132.8,"{'belowMean': 15, 'aboveMean': 16}",2485.3333333333335,3,False,False
8,8,3,"{'MMIN': 'belowMean', 'CACH': 'aboveMean', 'CHMAX': 'belowMean'}",True,MYCT,61.6,"{'belowMean': 17, 'aboveMean': 18}",316.95,3,False,False
9,9,4,"{'MMIN': 'belowMean', 'CACH': 'belowMean', 'MMAX': 'belowMean'}",True,MYCT,34.56818181818182,"{'aboveMean': 19, 'belowMean': 20}",336.86607142857144,3,False,False
10,10,4,"{'MMIN': 'belowMean', 'CACH': 'belowMean', 'MMAX': 'aboveMean'}",True,MYCT,65.125,"{'belowMean': 21, 'aboveMean': 22}",717.1041666666666,3,False,False
11,11,5,"{'MMIN': 'aboveMean', 'CHMAX': 'belowMean', 'CHMIN': 'aboveMean'}",True,CACH,169.33333333333334,{'aboveMean': 23},3220.222222222222,3,False,False
12,12,5,"{'MMIN': 'aboveMean', 'CHMAX': 'belowMean', 'CHMIN': 'belowMean'}",True,CACH,126.0,{'aboveMean': 24},411.2,3,False,False
13,13,6,"{'MMIN': 'aboveMean', 'CHMAX': 'aboveMean', 'MMAX': 'aboveMean'}",True,CACH,431.44444444444446,{'aboveMean': 25},81752.02469135803,3,False,False
14,14,6,"{'MMIN': 'aboveMean', 'CHMAX': 'aboveMean', 'MMAX': 'belowMean'}",True,,51.0,{},0.0,3,False,True
15,15,7,"{'MMIN': 'belowMean', 'CACH': 'aboveMean', 'CHMAX': 'aboveMean', 'MMAX': 'belowMean'}",True,CHMIN,111.33333333333333,"{'aboveMean': 26, 'belowMean': 27}",2730.6666666666665,4,False,False
16,16,7,"{'MMIN': 'belowMean', 'CACH': 'aboveMean', 'CHMAX': 'aboveMean', 'MMAX': 'aboveMean'}",True,CHMIN,165.0,{'belowMean': 28},576.0,4,False,False
