,EpochNumber,SumOfValues
0,0.0,0.0
0,1.0,0.0
0,2.0,0.0
0,3.0,0.0
0,4.0,0.0
0,5.0,0.0
0,6.0,3.0
0,7.0,6.0
0,8.0,9.27
0,9.0,12.95865
0,10.0,17.05222857142857
0,11.0,17.218282352941177
0,12.0,20.37115
0,13.0,22.454364285714288
0,14.0,24.69865
0,15.0,27.875007142857143
0,16.0,27.907942857142856
0,17.0,29.069713942307693
0,18.0,30.313758088235296
0,19.0,31.884658620689656
0,20.0,33.05344210526316
0,21.0,34.34947769230769
0,22.0,37.96503205357144
0,23.0,38.98718174468623
0,24.0,40.09858045491404
0,25.0,40.234091348214285
0,26.0,40.882241799261706
0,27.0,43.69242683595122
0,28.0,45.7410865454591
0,29.0,49.01776135541718
0,30.0,49.189382215875895
0,31.0,49.24770407873957
0,32.0,49.5876852415559
0,33.0,51.7151782160276
0,34.0,52.226369130176025
0,35.0,52.26716841202644
0,36.0,52.29553696287245
0,37.0,52.38511942700932
0,38.0,52.75418383092783
0,39.0,52.80910016410738
0,40.0,52.70773680764185
0,41.0,52.743584502136
0,42.0,52.77291205133544
0,43.0,54.23932121655186
0,44.0,56.79829452158626
0,45.0,58.04931665591411
0,46.0,58.28486218966975
0,47.0,59.31571346291602
0,48.0,59.57331236775428
0,49.0,59.580246396838746
0,50.0,59.67824830808063
0,51.0,59.75874857183082
0,52.0,59.78695238974254
0,53.0,61.84640941218776
0,54.0,61.87277990410239
0,55.0,62.18209472081767
0,56.0,65.47462263201102
0,57.0,65.62696019553086
0,58.0,65.82818372108547
0,59.0,65.92630422056625
0,60.0,66.05260895622303
0,61.0,66.06105352034015
0,62.0,66.07935204773543
0,63.0,68.12003555255751
0,64.0,69.15463115642649
0,65.0,69.15604719155404
0,66.0,69.21229466371776
0,67.0,70.22159145328895
0,68.0,70.23067908295378
0,69.0,70.32757722033163
0,70.0,70.36485624313104
0,71.0,70.37445605191596
0,72.0,70.41530795100424
0,73.0,70.42872917240287
0,74.0,71.4489189654988
0,75.0,72.54896499439951
0,76.0,72.62999760665976
0,77.0,72.65457030723083
0,78.0,72.79376575691742
0,79.0,74.811902530797
0,80.0,76.81334331009963
0,81.0,76.81542730235614
0,82.0,76.81986320086267
0,83.0,76.85348652922451
0,84.0,76.86356649661663
0,85.0,76.86194310069736
0,86.0,77.0671354509221
0,87.0,77.31731127454742
0,88.0,77.50333249123194
0,89.0,77.68005238585104
