,EpochNumber,SumOfValues
0,0.0,0.0
0,1.0,0.0
0,2.0,1.0
0,3.0,2.0
0,4.0,2.0
0,5.0,2.0000028261993994
0,6.0,4.000000000000112
0,7.0,6.938494321245901
0,8.0,7.989822063825724
0,9.0,7.989999634378702
0,10.0,9.990000201652167
0,11.0,10.978712374834691
0,12.0,15.91849432124593
0,13.0,16.96999150946095
0,14.0,16.969999444544175
0,15.0,17.96999997608085
0,16.0,18.969999999775116
0,17.0,21.925853658526904
0,18.0,22.92585365853644
0,19.0,22.949296708501038
0,20.0,23.898897201957908
0,21.0,25.879126886940092
0,22.0,25.90554369512575
0,23.0,25.918240743704736
0,24.0,25.918242469361708
0,25.0,25.92378608672437
0,26.0,25.92984865451949
0,27.0,25.929854997708112
0,28.0,25.92999702154391
0,29.0,25.929997151402546
0,30.0,25.92999715871853
0,31.0,25.929997159571656
0,32.0,25.92999715957182
0,33.0,24.94056238538738
0,34.0,25.94001094566314
0,35.0,25.93999864340899
0,36.0,27.01145712554758
0,37.0,27.900337781382326
0,38.0,27.049828744629053
0,39.0,26.945343935047404
0,40.0,26.94130337339262
0,41.0,26.954908849521765
0,42.0,27.94541850367539
0,43.0,27.941750457239564
0,44.0,28.930318652743757
0,45.0,28.929994542321822
0,46.0,28.930000643371812
0,47.0,28.92999827350946
0,48.0,29.1318315392245
0,49.0,29.622974581926073
0,50.0,28.949298137079616
0,51.0,28.931841817500974
0,52.0,29.905943469467132
0,53.0,29.905424305723614
0,54.0,29.90537255759233
0,55.0,29.90536724702521
0,56.0,29.90536682476997
0,57.0,29.90536664070057
0,58.0,29.905366625527364
0,59.0,29.905369389022553
0,60.0,29.91507455765808
0,61.0,31.01941709516951
0,62.0,31.90966429135019
0,63.0,31.90966429135019
0,64.0,33.89967268695864
0,65.0,34.89966439866868
0,66.0,35.875177885846156
0,67.0,35.88902183628589
0,68.0,36.84134264052643
0,69.0,37.07574415512122
0,70.0,36.889688213856694
0,71.0,36.853484118136656
0,72.0,37.85123730295387
0,73.0,36.91309591828842
0,74.0,36.95521766092983
0,75.0,37.92627360281829
0,76.0,38.85507098531329
0,77.0,39.88192995795264
0,78.0,39.88178064554836
0,79.0,39.84474982371896
0,80.0,40.82987187304157
0,81.0,40.829871739366205
0,82.0,41.802616914756776
0,83.0,41.80261691472143
0,84.0,41.802458458294616
0,85.0,41.80245776801247
0,86.0,42.37390476017931
0,87.0,41.82039113665242
0,88.0,41.805681328958116
0,89.0,41.80253055234911
0,90.0,41.807343535091874
0,91.0,41.80739698052276
0,92.0,41.90466564158671
0,93.0,41.8186223283219
0,94.0,41.81862220070991
0,95.0,41.81876136190234
0,96.0,41.809944778329026
0,97.0,41.80980209725272
0,98.0,41.807680972114724
0,99.0,42.814544856608066
0,100.0,42.81116681941855
0,101.0,42.80844648725119
