,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,Uniformity_of_cell_shape,2,"{'aboveMean': 1, 'belowMean': 2}",0.6281105418703121,0,False,False
1,1,0,{'Uniformity_of_cell_shape': 'aboveMean'},True,Bare_nuclei,4,"{'aboveMean': 3, 'belowMean': 4}",0.1329397074295778,1,False,False
2,2,0,{'Uniformity_of_cell_shape': 'belowMean'},True,Uniformity_of_cell_size,2,"{'belowMean': 5, 'aboveMean': 6}",0.5884764161054596,1,False,False
3,3,1,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'aboveMean'}",True,Bland_chromatin,4,"{'belowMean': 7, 'aboveMean': 8}",0.04929175888587312,2,False,False
4,4,1,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'belowMean'}",True,Single_epithelial_cell_size,4,"{'belowMean': 9, 'aboveMean': 10}",0.7650190209485418,2,False,False
5,5,2,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean'}",True,Bland_chromatin,2,"{'belowMean': 11, 'aboveMean': 12}",0.2714865592892584,2,False,False
6,6,2,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'aboveMean'}",True,,4,{},0.0,2,False,True
7,7,3,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'belowMean'}",True,Marginal_adhesion,4,"{'belowMean': 13, 'aboveMean': 14}",0.1300040730498319,3,False,False
8,8,3,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'aboveMean'}",True,Mitoses,4,"{'aboveMean': 15, 'belowMean': 16}",0.014999673888902427,3,False,False
9,9,4,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Single_epithelial_cell_size': 'belowMean'}",True,,2,{},0.0,3,False,True
10,10,4,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean'}",True,Clump_thickness,4,"{'belowMean': 17, 'aboveMean': 18}",0.999991617960404,3,False,False
11,11,5,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean'}",True,Single_epithelial_cell_size,2,"{'belowMean': 19, 'aboveMean': 20}",0.1113931998775061,3,False,False
12,12,5,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'aboveMean'}",True,Marginal_adhesion,2,"{'belowMean': 21, 'aboveMean': 22}",0.37761455833951946,3,False,False
13,13,7,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Marginal_adhesion': 'belowMean'}",True,Normal_nucleoli,4,"{'aboveMean': 23, 'belowMean': 24}",0.15106241469767132,4,False,False
14,14,7,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Marginal_adhesion': 'aboveMean'}",True,,4,{},0.0,4,False,True
15,15,8,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Mitoses': 'aboveMean'}",True,Marginal_adhesion,4,"{'aboveMean': 25, 'belowMean': 26}",0.015460747318127086,4,False,False
16,16,8,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Mitoses': 'belowMean'}",True,,4,{},0.0,4,False,True
17,17,10,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean', 'Clump_thickness': 'belowMean'}",True,,2,{},0.0,4,False,True
18,18,10,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,,4,{},0.0,4,False,True
19,19,11,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean', 'Single_epithelial_cell_size': 'belowMean'}",True,,2,{},0.0,4,False,True
