,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
4,0.015132408575031526,0.4979919678714859,0.24924924924924924,0.125,0.15384615384615385,0.09090909090909091,132,115.24071740557903,280.8735530796616,1,0.1,0.75
5,0.011349306431273645,0.4979919678714859,0.4994994994994995,0.25,0.15384615384615385,0.18181818181818182,318,115.24071740557842,41111.3266782045,1,0.1,0.75
146,0.05422446406052964,0.2469879518072289,0.24924924924924924,0.25,0.09615384615384616,0.045454545454545456,93,115.24071740557635,494.6495107147067,1,0.1,0.75
189,0.05296343001261034,0.4979919678714859,0.24924924924924924,0.25,0.23076923076923078,0.13636363636363635,188,115.24071740557626,5293.913203655213,1,0.1,0.75
97,0.011349306431273645,0.4979919678714859,0.4994994994994995,0.0,0.15384615384615385,0.13636363636363635,277,115.24071740557784,26166.065505462127,1,0.1,0.75
104,0.7351828499369483,0.04417670682730924,0.03028028028028028,0.0,0.019230769230769232,0.005681818181818182,16,115.24071740557349,9848.719991172897,1,0.1,0.75
23,0.11727616645649433,0.1905120481927711,0.09597097097097097,0.0,0.11538461538461539,0.36363636363636365,76,115.24071740557433,1539.8339025041441,1,0.1,0.75
99,0.5838587641866331,0.002008032128514056,0.007007007007007007,0.0,0.019230769230769232,0.005681818181818182,6,115.24071740557349,11933.534339284368,1,0.1,0.75
172,0.23076923076923078,0.1214859437751004,0.12412412412412413,0.25,0.019230769230769232,0.028409090909090908,41,115.2407174055736,5511.68412089424,1,0.1,0.75
91,0.15510718789407313,0.1214859437751004,0.4994994994994995,0.125,0.019230769230769232,0.3068181818181818,189,115.24071740557379,5440.431768844425,1,0.1,0.75
182,0.2812105926860025,0.028112449799196786,0.03028028028028028,0.03125,0.019230769230769232,0.028409090909090908,11,115.2407174055735,10866.127165228636,1,0.1,0.75
72,0.19924337957124844,0.012048192771084338,0.03028028028028028,0.0,0.057692307692307696,0.13636363636363635,22,115.24071740557368,8693.83138230605,1,0.1,0.75
153,0.02648171500630517,1.0,0.4994994994994995,0.5,0.3076923076923077,0.18181818181818182,510,115.24071740557734,155834.89119446324,1,0.1,0.75
53,0.23076923076923078,0.058734939759036146,0.12412412412412413,0.0,0.019230769230769232,0.011363636363636364,36,115.24071740557356,6279.091294949969,1,0.1,0.75
54,0.11727616645649433,0.058734939759036146,0.06156156156156156,0.0625,0.019230769230769232,0.011363636363636364,26,115.24071740557444,7963.905643061597,1,0.1,0.75
138,0.1235813366960908,0.1214859437751004,0.12412412412412413,0.0625,0.019230769230769232,0.017045454545454544,50,115.24071740557426,4256.351207594,1,0.1,0.75
29,0.38209331651954603,0.012048192771084338,0.0772022022022022,0.015625,0.019230769230769232,0.03409090909090909,27,115.24071740557349,7786.424208250281,1,0.1,0.75
166,0.02648171500630517,0.2469879518072289,0.12412412412412413,0.125,0.3076923076923077,0.18181818181818182,116,115.24071740557848,0.5765100581914755,1,0.1,0.75
202,0.2055485498108449,0.012424698795180723,0.06156156156156156,0.0,0.019230769230769232,0.017045454545454544,18,115.24071740557365,9455.757121550634,1,0.1,0.75
15,0.23076923076923078,0.028112449799196786,0.24924924924924924,0.0,0.07692307692307693,0.18181818181818182,35,115.24071740557356,6438.572729761116,1,0.1,0.75
121,0.0,0.2469879518072289,0.24924924924924924,0.125,0.11538461538461539,0.06818181818181818,133,115.24071740558122,315.39211826842575,1,0.1,0.75
159,0.04918032786885246,0.058734939759036146,0.06156156156156156,0.0,0.019230769230769232,0.03409090909090909,17,115.24071740557697,9651.238556362434,1,0.1,0.75
8,0.007566204287515763,1.0,1.0,0.25,0.3076923076923077,0.18181818181818182,636,115.24071740557645,271190.2304082587,1,0.1,0.75
