,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX,Class,estimatedOutput,lossValue,testID,learningRate,numHiddenNodesPercentage
99,0.4275161588180979,-0.005040322580645161,-0.007746031746031746,0.0,0.019230769230769232,0.0078125,6,105.65573404969284,9931.265328983109,1,0.01,0.5
191,0.008310249307479225,0.2439516129032258,0.49206349206349204,0.25,0.23076923076923078,0.125,248,105.65573404969284,20261.89004893177,1,0.01,0.5
157,0.08771929824561403,0.0234375,0.0,0.0,0.019230769230769232,0.03125,8,105.65573404969284,9536.642392784337,1,0.01,0.5
175,0.21514312096029548,0.0234375,0.23809523809523808,0.00390625,0.019230769230769232,0.0625,50,105.65573404969284,3097.560732610139,1,0.01,0.5
8,0.00554016620498615,0.4959677419354839,1.0,0.25,0.3076923076923077,0.25,636,105.65573404969284,281265.04042637016,1,0.01,0.5
194,0.030470914127423823,0.05493951612903226,0.49206349206349204,0.09375,0.11538461538461539,0.203125,114,105.65573404969284,69.62677424945547,1,0.01,0.5
33,0.030470914127423823,0.07447076612903226,0.15047619047619049,0.1171875,0.23076923076923078,0.1875,63,105.65573404969284,1819.5116473181251,1,0.01,0.5
164,0.036011080332409975,0.11794354838709678,0.23809523809523808,0.0,0.019230769230769232,0.0625,46,105.65573404969284,3558.8066050076814,1,0.01,0.5
46,0.7322253000923361,0.008064516129032258,-0.007746031746031746,0.03125,0.019230769230769232,0.0078125,18,105.65573404969284,7683.527711790481,1,0.01,0.5
84,0.28901200369344415,0.0234375,0.047619047619047616,0.0,0.057692307692307696,0.046875,22,105.65573404969284,6998.281839392937,1,0.01,0.5
91,0.11357340720221606,0.05493951612903226,0.49206349206349204,0.125,0.019230769230769232,0.421875,189,105.65573404969284,6946.26666679553,1,0.01,0.5
55,0.08587257617728532,0.0234375,0.1746031746031746,0.0625,0.019230769230769232,0.015625,60,105.65573404969284,2084.446051616282,1,0.01,0.5
69,0.08125577100646353,0.05493951612903226,0.047619047619047616,0.03125,0.057692307692307696,0.1484375,32,105.65573404969284,5425.167158399081,1,0.01,0.5
115,0.15512465373961218,0.05493951612903226,0.23809523809523808,0.0625,0.019230769230769232,0.046875,76,105.65573404969284,879.4625620261112,1,0.01,0.5
71,0.05355493998153278,0.08644153225806452,0.1111111111111111,0.03125,0.057692307692307696,0.375,64,105.65573404969284,1735.2001792187393,1,0.01,0.5
79,0.1505078485687904,0.016129032258064516,0.1746031746031746,0.0234375,0.019230769230769232,0.2421875,84,105.65573404969284,468.9708172310258,1,0.01,0.5
36,0.030470914127423823,0.007686491935483871,0.015873015873015872,0.03125,0.019230769230769232,0.03125,20,105.65573404969284,7336.904775591709,1,0.01,0.5
89,0.11357340720221606,0.05493951612903226,0.1111111111111111,0.125,0.019230769230769232,0.421875,66,105.65573404969284,1572.577243019968,1,0.01,0.5
81,0.2613111726685134,0.0234375,0.047619047619047616,0.03125,0.057692307692307696,0.5,38,105.65573404969284,4577.298349802767,1,0.01,0.5
29,0.27977839335180055,0.0,0.06349206349206349,0.015625,0.019230769230769232,0.046875,27,105.65573404969284,6186.724498896009,1,0.01,0.5
202,0.1505078485687904,0.00018901209677419354,0.047619047619047616,0.0,0.019230769230769232,0.0234375,18,105.65573404969284,7683.527711790481,1,0.01,0.5
85,0.11357340720221606,0.05493951612903226,0.047619047619047616,0.0,0.057692307692307696,0.046875,29,105.65573404969284,5876.1015626972385,1,0.01,0.5
64,0.05355493998153278,0.05493951612903226,0.23809523809523808,0.25,0.019230769230769232,0.296875,144,105.65573404969284,1470.282731267885,1,0.01,0.5
154,0.028624192059095107,0.11794354838709678,0.36507936507936506,0.125,0.15384615384615385,0.1875,214,105.65573404969284,11738.479964310887,1,0.01,0.5
165,0.019390581717451522,0.11794354838709678,0.1111111111111111,0.125,0.3076923076923077,0.25,51,105.65573404969284,2987.249264510753,1,0.01,0.5
201,0.1505078485687904,0.008064516129032258,0.047619047619047616,0.0,0.019230769230769232,0.0234375,14,105.65573404969284,8400.773584188024,1,0.01,0.5
120,0.0,0.11794354838709678,0.23809523809523808,0.03125,0.11538461538461539,0.09375,100,105.65573404969284,31.98732764085496,1,0.01,0.5
28,0.27977839335180055,0.008064516129032258,0.06349206349206349,0.015625,0.019230769230769232,0.0390625,77,105.65573404969284,821.1510939267256,1,0.01,0.5
3,0.0110803324099723,0.2439516129032258,0.49206349206349204,0.125,0.15384615384615385,0.25,172,105.65573404969284,4401.561624485086,1,0.01,0.5
183,0.08125577100646353,0.05493951612903226,0.047619047619047616,0.03125,0.057692307692307696,0.0625,22,105.65573404969284,6998.281839392937,1,0.01,0.5
7,0.00554016620498615,0.4959677419354839,0.49206349206349204,0.25,0.3076923076923077,0.25,489,105.65573404969284,146952.8262369798,1,0.01,0.5
90,0.11357340720221606,0.05493951612903226,0.49206349206349204,0.125,0.019230769230769232,0.421875,141,105.65573404969284,1249.217135566042,1,0.01,0.5
94,0.03693444136657433,0.11794354838709678,0.36507936507936506,0.25,0.23076923076923078,0.125,237,105.65573404969284,17251.31619802501,1,0.01,0.5
75,0.2613111726685134,0.016129032258064516,0.1746031746031746,0.0234375,0.11538461538461539,0.1875,50,105.65573404969284,3097.560732610139,1,0.01,0.5
23,0.08587257617728532,0.08959173387096774,0.08253968253968254,0.0,0.11538461538461539,0.5,76,105.65573404969284,879.4625620261112,1,0.01,0.5
82,0.2613111726685134,0.0234375,0.23809523809523808,0.03125,0.038461538461538464,0.875,38,105.65573404969284,4577.298349802767,1,0.01,0.5
67,0.08125577100646353,0.0,0.015873015873015872,0.0,0.057692307692307696,0.078125,26,105.65573404969284,6345.035966995395,1,0.01,0.5
83,0.28901200369344415,0.0234375,0.015873015873015872,0.0,0.019230769230769232,0.015625,16,105.65573404969284,8038.150647989252,1,0.01,0.5
135,0.030470914127423823,0.05493951612903226,0.23809523809523808,0.09375,0.11538461538461539,0.125,54,105.65573404969284,2668.314860212596,1,0.01,0.5
24,0.27977839335180055,-0.004032258064516129,0.07936507936507936,0.0,0.019230769230769232,0.09375,23,105.65573404969284,6831.9703712935525,1,0.01,0.5
145,0.03970452446906741,0.05493951612903226,0.23809523809523808,0.25,0.09615384615384616,0.0625,74,105.65573404969284,1002.0854982248826,1,0.01,0.5
35,0.04339796860572484,0.15700604838709678,0.316984126984127,0.1171875,0.23076923076923078,0.1875,208,105.65573404969284,10474.348772907202,1,0.01,0.5
99,0.4275161588180979,-0.005040322580645161,-0.007746031746031746,0.0,0.019230769230769232,0.0078125,6,95.65578213872192,8038.159270905968,2,0.01,0.5
191,0.008310249307479225,0.2439516129032258,0.49206349206349204,0.25,0.23076923076923078,0.125,248,95.65578213872192,23208.76071576456,2,0.01,0.5
157,0.08771929824561403,0.0234375,0.0,0.0,0.019230769230769232,0.03125,8,95.65578213872192,7683.53614235108,2,0.01,0.5
175,0.21514312096029548,0.0234375,0.23809523809523808,0.00390625,0.019230769230769232,0.0625,50,95.65578213872192,2084.4504426984395,2,0.01,0.5
8,0.00554016620498615,0.4959677419354839,1.0,0.25,0.3076923076923077,0.25,636,95.65578213872192,291971.8737761164,2,0.01,0.5
194,0.030470914127423823,0.05493951612903226,0.49206349206349204,0.09375,0.11538461538461539,0.203125,114,95.65578213872192,336.5103289420338,2,0.01,0.5
33,0.030470914127423823,0.07447076612903226,0.15047619047619049,0.1171875,0.23076923076923078,0.1875,63,95.65578213872192,1066.4001070916695,2,0.01,0.5
164,0.036011080332409975,0.11794354838709678,0.23809523809523808,0.0,0.019230769230769232,0.0625,46,95.65578213872192,2465.696699808215,2,0.01,0.5
46,0.7322253000923361,0.008064516129032258,-0.007746031746031746,0.03125,0.019230769230769232,0.0078125,18,95.65578213872192,6030.420499576642,2,0.01,0.5
84,0.28901200369344415,0.0234375,0.047619047619047616,0.0,0.057692307692307696,0.046875,22,95.65578213872192,5425.174242466866,2,0.01,0.5
91,0.11357340720221606,0.05493951612903226,0.49206349206349204,0.125,0.019230769230769232,0.421875,189,95.65578213872192,8713.143008133746,2,0.01,0.5
55,0.08587257617728532,0.0234375,0.1746031746031746,0.0625,0.019230769230769232,0.015625,60,95.65578213872192,1271.334799924001,2,0.01,0.5
69,0.08125577100646353,0.05493951612903226,0.047619047619047616,0.03125,0.057692307692307696,0.1484375,32,95.65578213872192,4052.0585996924283,2,0.01,0.5
115,0.15512465373961218,0.05493951612903226,0.23809523809523808,0.0625,0.019230769230769232,0.046875,76,95.65578213872192,386.3497714848996,2,0.01,0.5
71,0.05355493998153278,0.08644153225806452,0.1111111111111111,0.03125,0.057692307692307696,0.375,64,95.65578213872192,1002.0885428142255,2,0.01,0.5
79,0.1505078485687904,0.016129032258064516,0.1746031746031746,0.0234375,0.019230769230769232,0.2421875,84,95.65578213872192,135.8572572653489,2,0.01,0.5
36,0.030470914127423823,0.007686491935483871,0.015873015873015872,0.03125,0.019230769230769232,0.03125,20,95.65578213872192,5723.797371021755,2,0.01,0.5
89,0.11357340720221606,0.05493951612903226,0.1111111111111111,0.125,0.019230769230769232,0.421875,66,95.65578213872192,879.4654142593379,2,0.01,0.5
81,0.2613111726685134,0.0234375,0.047619047619047616,0.03125,0.057692307692307696,0.5,38,95.65578213872192,3324.1892140277655,2,0.01,0.5
29,0.27977839335180055,0.0,0.06349206349206349,0.015625,0.019230769230769232,0.046875,27,95.65578213872192,4713.616421079648,2,0.01,0.5
202,0.1505078485687904,0.00018901209677419354,0.047619047619047616,0.0,0.019230769230769232,0.0234375,18,95.65578213872192,6030.420499576642,2,0.01,0.5
85,0.11357340720221606,0.05493951612903226,0.047619047619047616,0.0,0.057692307692307696,0.046875,29,95.65578213872192,4442.993292524759,2,0.01,0.5
64,0.05355493998153278,0.05493951612903226,0.23809523809523808,0.25,0.019230769230769232,0.296875,144,95.65578213872192,2337.1634006187187,2,0.01,0.5
154,0.028624192059095107,0.11794354838709678,0.36507936507936506,0.125,0.15384615384615385,0.1875,214,95.65578213872192,14005.35390119765,2,0.01,0.5
165,0.019390581717451522,0.11794354838709678,0.1111111111111111,0.125,0.3076923076923077,0.25,51,95.65578213872192,1994.1388784209955,2,0.01,0.5
201,0.1505078485687904,0.008064516129032258,0.047619047619047616,0.0,0.019230769230769232,0.0234375,14,95.65578213872192,6667.666756686417,2,0.01,0.5
120,0.0,0.11794354838709678,0.23809523809523808,0.03125,0.11538461538461539,0.09375,100,95.65578213872192,18.872228826247515,2,0.01,0.5
28,0.27977839335180055,0.008064516129032258,0.06349206349206349,0.015625,0.019230769230769232,0.0390625,77,95.65578213872192,348.03820720745574,2,0.01,0.5
3,0.0110803324099723,0.2439516129032258,0.49206349206349204,0.125,0.15384615384615385,0.25,172,95.65578213872192,5828.439600850292,2,0.01,0.5
183,0.08125577100646353,0.05493951612903226,0.047619047619047616,0.03125,0.057692307692307696,0.0625,22,95.65578213872192,5425.174242466866,2,0.01,0.5
7,0.00554016620498615,0.4959677419354839,0.49206349206349204,0.25,0.3076923076923077,0.25,489,95.65578213872192,154719.67372490058,2,0.01,0.5
90,0.11357340720221606,0.05493951612903226,0.49206349206349204,0.125,0.019230769230769232,0.421875,141,95.65578213872192,2056.0980934510503,2,0.01,0.5
94,0.03693444136657433,0.11794354838709678,0.36507936507936506,0.25,0.23076923076923078,0.125,237,95.65578213872192,19978.187922816443,2,0.01,0.5
75,0.2613111726685134,0.016129032258064516,0.1746031746031746,0.0234375,0.11538461538461539,0.1875,50,95.65578213872192,2084.4504426984395,2,0.01,0.5
23,0.08587257617728532,0.08959173387096774,0.08253968253968254,0.0,0.11538461538461539,0.5,76,95.65578213872192,386.3497714848996,2,0.01,0.5
82,0.2613111726685134,0.0234375,0.23809523809523808,0.03125,0.038461538461538464,0.875,38,95.65578213872192,3324.1892140277655,2,0.01,0.5
67,0.08125577100646353,0.0,0.015873015873015872,0.0,0.057692307692307696,0.078125,26,95.65578213872192,4851.9279853570915,2,0.01,0.5
83,0.28901200369344415,0.0234375,0.015873015873015872,0.0,0.019230769230769232,0.015625,16,95.65578213872192,6345.04362813153,2,0.01,0.5
135,0.030470914127423823,0.05493951612903226,0.23809523809523808,0.09375,0.11538461538461539,0.125,54,95.65578213872192,1735.204185588664,2,0.01,0.5
24,0.27977839335180055,-0.004032258064516129,0.07936507936507936,0.0,0.019230769230769232,0.09375,23,95.65578213872192,5278.862678189423,2,0.01,0.5
145,0.03970452446906741,0.05493951612903226,0.23809523809523808,0.25,0.09615384615384616,0.0625,74,95.65578213872192,468.97290003978725,2,0.01,0.5
35,0.04339796860572484,0.15700604838709678,0.316984126984127,0.1171875,0.23076923076923078,0.1875,208,95.65578213872192,12621.223286862314,2,0.01,0.5
