,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,Uniformity_of_cell_size,2,"{'belowMean': 1, 'aboveMean': 2}",0.6222425164776013,0,False,False
1,1,0,{'Uniformity_of_cell_size': 'belowMean'},True,Bland_chromatin,2,"{'belowMean': 3, 'aboveMean': 4}",0.5216287136452232,1,False,False
2,2,0,{'Uniformity_of_cell_size': 'aboveMean'},True,Bland_chromatin,4,"{'belowMean': 5, 'aboveMean': 6}",0.09029357611429414,1,False,False
3,3,1,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean'}",True,Mitoses,2,"{'belowMean': 7, 'aboveMean': 8}",0.28347137391906146,2,False,False
4,4,1,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'aboveMean'}",True,Clump_thickness,4,"{'belowMean': 9, 'aboveMean': 10}",0.6674189163992066,2,False,False
5,5,2,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean'}",True,Uniformity_of_cell_shape,4,"{'aboveMean': 11, 'belowMean': 12}",0.42584074893238044,2,False,False
6,6,2,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean'}",True,Clump_thickness,4,"{'belowMean': 13, 'aboveMean': 14}",0.06893466548842753,2,False,False
7,7,3,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean'}",True,Bare_nuclei,2,"{'belowMean': 15, 'aboveMean': 16}",0.2717711919156088,3,False,False
8,8,3,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'aboveMean'}",True,Clump_thickness,2,"{'aboveMean': 17, 'belowMean': 18}",0.38368240456934755,3,False,False
9,9,4,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'belowMean'}",True,,2,{},0.0,3,False,True
10,10,4,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,Normal_nucleoli,4,"{'belowMean': 19, 'aboveMean': 20}",0.15614673674398954,3,False,False
11,11,5,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean'}",True,Mitoses,4,"{'belowMean': 21, 'aboveMean': 22}",0.11888226398153112,3,False,False
12,12,5,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'belowMean'}",True,,2,{},0.0,3,False,True
13,13,6,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'belowMean'}",True,Bare_nuclei,4,"{'belowMean': 23, 'aboveMean': 24}",0.9999908244207988,3,False,False
14,14,6,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,,4,{},0.0,3,False,True
15,15,7,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'belowMean'}",True,,2,{},0.0,4,False,True
16,16,7,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'aboveMean'}",True,Normal_nucleoli,2,"{'belowMean': 25, 'aboveMean': 26}",0.48719206575037977,4,False,False
17,17,8,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,Marginal_adhesion,4,"{'aboveMean': 27, 'belowMean': 28}",0.9999851670396317,4,False,False
18,18,8,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'aboveMean', 'Clump_thickness': 'belowMean'}",True,,2,{},0.0,4,False,True
19,19,10,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Normal_nucleoli': 'belowMean'}",True,Bare_nuclei,4,"{'belowMean': 29, 'aboveMean': 30}",0.31127289156699045,4,False,False
20,20,10,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Normal_nucleoli': 'aboveMean'}",True,,4,{},0.0,4,False,True
21,21,11,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean'}",True,Normal_nucleoli,4,"{'aboveMean': 31, 'belowMean': 32}",0.12585105079823808,4,False,False
22,22,11,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'aboveMean'}",True,,4,{},0.0,4,False,True
23,23,13,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'belowMean', 'Bare_nuclei': 'belowMean'}",True,,2,{},0.0,4,False,True
24,24,13,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'belowMean', 'Bare_nuclei': 'aboveMean'}",True,,4,{},0.0,4,False,True
25,25,16,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Normal_nucleoli': 'belowMean'}",True,Single_epithelial_cell_size,2,"{'belowMean': 33, 'aboveMean': 34}",0.9999884024080972,5,False,False
26,26,16,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Normal_nucleoli': 'aboveMean'}",True,,4,{},0.0,5,False,True
27,27,17,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Marginal_adhesion': 'aboveMean'}",True,,2,{},0.0,5,False,True
28,28,17,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Marginal_adhesion': 'belowMean'}",True,,4,{},0.0,5,False,True
29,29,19,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Normal_nucleoli': 'belowMean', 'Bare_nuclei': 'belowMean'}",True,Marginal_adhesion,2,"{'aboveMean': 35, 'belowMean': 36}",0.9999800684314307,5,False,False
30,30,19,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Normal_nucleoli': 'belowMean', 'Bare_nuclei': 'aboveMean'}",True,,4,{},0.0,5,False,True
31,31,21,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean'}",True,Marginal_adhesion,4,"{'belowMean': 37, 'aboveMean': 38}",0.13792263952395883,5,False,False
32,32,21,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean'}",True,Clump_thickness,2,"{'belowMean': 39, 'aboveMean': 40}",0.38368240456934755,5,False,False
33,33,25,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Normal_nucleoli': 'belowMean', 'Single_epithelial_cell_size': 'belowMean'}",True,,2,{},0.0,6,False,True
34,34,25,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Normal_nucleoli': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean'}",True,,4,{},0.0,6,False,True
35,35,29,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Normal_nucleoli': 'belowMean', 'Bare_nuclei': 'belowMean', 'Marginal_adhesion': 'aboveMean'}",True,,2,{},0.0,6,False,True
36,36,29,"{'Uniformity_of_cell_size': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Normal_nucleoli': 'belowMean', 'Bare_nuclei': 'belowMean', 'Marginal_adhesion': 'belowMean'}",True,,4,{},0.0,6,False,True
37,37,31,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'belowMean'}",True,Single_epithelial_cell_size,4,"{'belowMean': 41, 'aboveMean': 42}",0.31127289156699045,6,False,False
38,38,31,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'aboveMean'}",True,,4,{},0.0,6,False,True
39,39,32,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Clump_thickness': 'belowMean'}",True,,2,{},0.0,6,False,True
40,40,32,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Clump_thickness': 'aboveMean'}",True,Bare_nuclei,4,"{'aboveMean': 43, 'belowMean': 44}",0.2740103071367113,6,False,False
41,41,37,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Single_epithelial_cell_size': 'belowMean'}",True,Bare_nuclei,2,{'aboveMean': 45},,7,False,False
42,42,37,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean'}",True,,4,{},0.0,7,False,True
43,43,40,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'aboveMean'}",True,Single_epithelial_cell_size,2,"{'aboveMean': 46, 'belowMean': 47}",0.9999800684314307,7,False,False
44,44,40,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'belowMean'}",True,,4,{},0.0,7,False,True
45,45,41,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Single_epithelial_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean'}",True,,2,{},0.0,8,False,True
46,46,43,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean'}",True,,2,{},0.0,8,False,True
47,47,43,"{'Uniformity_of_cell_size': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Single_epithelial_cell_size': 'belowMean'}",True,,4,{},0.0,8,False,True
