,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,safety,unacc,"{0: 1, 1: 2, 2: 3}",0.1718459723325266,0,False,False
1,1,0,{'safety': 0},True,,unacc,{},0.0,1,False,True
2,2,0,{'safety': 1},True,persons,unacc,"{0: 4, 2: 5, 1: 6}",0.1840513428337538,1,False,False
3,3,0,{'safety': 2},True,persons,unacc,"{1: 7, 0: 8, 2: 9}",0.2944361218129932,1,False,False
4,4,2,"{'safety': 1, 'persons': 0}",True,,unacc,{},0.0,2,False,True
5,5,2,"{'safety': 1, 'persons': 2}",True,lug_boot,acc,"{0: 10, 1: 11, 2: 12}",0.1769588963968516,2,False,False
6,6,2,"{'safety': 1, 'persons': 1}",True,buying,unacc,"{1: 13, 3: 14, 2: 15, 0: 16}",0.1362418403275353,2,False,False
7,7,3,"{'safety': 2, 'persons': 1}",True,buying,acc,"{3: 17, 2: 18, 1: 19, 0: 20}",0.2339041562680833,2,False,False
8,8,3,"{'safety': 2, 'persons': 0}",True,,unacc,{},0.0,2,False,True
9,9,3,"{'safety': 2, 'persons': 2}",True,buying,acc,"{2: 21, 3: 22, 1: 23, 0: 24}",0.2837444272305583,2,False,False
10,10,5,"{'safety': 1, 'persons': 2, 'lug_boot': 0}",True,buying,unacc,"{3: 25, 1: 26, 0: 27, 2: 28}",0.1114098497591483,3,False,False
11,11,5,"{'safety': 1, 'persons': 2, 'lug_boot': 1}",True,maint,acc,"{3: 29, 2: 30, 1: 31, 0: 32}",0.2115413297461943,3,False,False
12,12,5,"{'safety': 1, 'persons': 2, 'lug_boot': 2}",True,maint,acc,"{3: 33, 2: 34, 1: 35, 0: 36}",0.2688912221044134,3,False,False
13,13,6,"{'safety': 1, 'persons': 1, 'buying': 1}",True,maint,acc,"{2: 37, 3: 38, 1: 39, 0: 40}",0.2267423091487293,3,False,False
14,14,6,"{'safety': 1, 'persons': 1, 'buying': 3}",True,maint,unacc,"{3: 41, 0: 42, 1: 43, 2: 44}",0.1218412074880378,3,False,False
15,15,6,"{'safety': 1, 'persons': 1, 'buying': 2}",True,lug_boot,unacc,"{0: 45, 1: 46, 2: 47}",0.3207565076422682,3,False,False
16,16,6,"{'safety': 1, 'persons': 1, 'buying': 0}",True,maint,acc,"{3: 48, 2: 49, 0: 50, 1: 51}",0.3044974620066242,3,False,False
17,17,7,"{'safety': 2, 'persons': 1, 'buying': 3}",True,maint,unacc,"{3: 52, 2: 53, 0: 54, 1: 55}",0.5046214376191399,3,False,False
