,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,CACH,69.38095238095238,"{'belowMean': 1, 'aboveMean': 2}",3163.7475434618286,0,False,False
1,1,0,{'CACH': 'belowMean'},True,MMAX,42.44444444444444,"{'belowMean': 3, 'aboveMean': 4}",1127.9053843759725,1,False,False
2,2,0,{'CACH': 'aboveMean'},True,CHMIN,150.1904761904762,"{'aboveMean': 5, 'belowMean': 6}",6069.768707482993,1,False,False
3,3,1,"{'CACH': 'belowMean', 'MMAX': 'belowMean'}",True,MYCT,33.13725490196079,"{'belowMean': 7, 'aboveMean': 8}",387.33905755850725,2,False,False
4,4,1,"{'CACH': 'belowMean', 'MMAX': 'aboveMean'}",True,MMIN,82.0,"{'belowMean': 9, 'aboveMean': 10}",2991.296296296296,2,False,False
5,5,2,"{'CACH': 'aboveMean', 'CHMIN': 'aboveMean'}",True,CHMAX,182.57142857142858,"{'aboveMean': 11, 'belowMean': 12}",7261.398268398269,2,False,False
6,6,2,"{'CACH': 'aboveMean', 'CHMIN': 'belowMean'}",True,MMAX,85.42857142857143,"{'aboveMean': 13, 'belowMean': 14}",188.45714285714286,2,False,False
7,7,3,"{'CACH': 'belowMean', 'MMAX': 'belowMean', 'MYCT': 'belowMean'}",True,CHMIN,38.483870967741936,"{'belowMean': 15, 'aboveMean': 16}",450.8198511166253,3,False,False
8,8,3,"{'CACH': 'belowMean', 'MMAX': 'belowMean', 'MYCT': 'aboveMean'}",True,CHMAX,24.85,"{'belowMean': 17, 'aboveMean': 18}",217.225,3,False,False
9,9,4,"{'CACH': 'belowMean', 'MMAX': 'aboveMean', 'MMIN': 'belowMean'}",True,CHMAX,62.888888888888886,"{'belowMean': 19, 'aboveMean': 20}",723.2698412698413,3,False,False
10,10,4,"{'CACH': 'belowMean', 'MMAX': 'aboveMean', 'MMIN': 'aboveMean'}",True,CHMAX,139.33333333333334,"{'belowMean': 21, 'aboveMean': 22}",13.5,3,False,False
11,11,5,"{'CACH': 'aboveMean', 'CHMIN': 'aboveMean', 'CHMAX': 'aboveMean'}",True,MMIN,201.0909090909091,"{'aboveMean': 23, 'belowMean': 24}",8046.8831168831175,3,False,False
12,12,5,"{'CACH': 'aboveMean', 'CHMIN': 'aboveMean', 'CHMAX': 'belowMean'}",True,MMIN,114.66666666666667,"{'aboveMean': 25, 'belowMean': 26}",16.666666666666668,3,False,False
13,13,6,"{'CACH': 'aboveMean', 'CHMIN': 'belowMean', 'MMAX': 'aboveMean'}",True,CHMAX,135.0,"{'aboveMean': 27, 'belowMean': 28}",0.0,3,False,False
14,14,6,"{'CACH': 'aboveMean', 'CHMIN': 'belowMean', 'MMAX': 'belowMean'}",True,MYCT,65.6,"{'belowMean': 29, 'aboveMean': 30}",262.95,3,False,False
