,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,physician-fee-freeze,democrat,"{1: 1, 0: 2, -1: 3}",0.6056980643611801,0,False,False
1,1,0,{'physician-fee-freeze': 1},True,synfuels-corporation-cutback,republican,"{0: 4, 1: 5, -1: 6}",0.2306625489130838,1,True,True
2,2,0,{'physician-fee-freeze': 0},True,education-spending,democrat,"{0: 7, -1: 8}",0.9999922205285868,1,False,False
3,3,0,{'physician-fee-freeze': -1},True,adoption-of-the-budget-resolution,democrat,"{-1: 9, 1: 10, 0: 11}",0.0706790397788574,1,False,False
4,4,1,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': 0}",True,,republican,{},0.0,2,False,True
5,5,1,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': 1}",True,superfund-right-to-sue,republican,"{1: 12, -1: 13}",0.3547573228200671,2,True,True
6,6,1,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': -1}",True,,republican,{},0.0,2,False,True
7,7,2,"{'physician-fee-freeze': 0, 'education-spending': 0}",True,,republican,{},0.0,2,False,True
8,8,2,"{'physician-fee-freeze': 0, 'education-spending': -1}",True,,democrat,{},0.0,2,False,True
9,9,3,"{'physician-fee-freeze': -1, 'adoption-of-the-budget-resolution': -1}",True,education-spending,democrat,"{0: 14, -1: 15, 1: 16}",0.2087913688123681,2,False,False
10,10,3,"{'physician-fee-freeze': -1, 'adoption-of-the-budget-resolution': 1}",True,,democrat,{},0.0,2,False,True
11,11,3,"{'physician-fee-freeze': -1, 'adoption-of-the-budget-resolution': 0}",True,,democrat,{},0.0,2,False,True
12,12,5,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': 1, 'superfund-right-to-sue': 1}",True,duty-free-exports,democrat,"{0: 17, -1: 18}",0.366471752292203,3,False,False
13,13,5,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': 1, 'superfund-right-to-sue': -1}",True,,republican,{},0.0,3,False,True
14,14,9,"{'physician-fee-freeze': -1, 'adoption-of-the-budget-resolution': -1, 'education-spending': 0}",True,,republican,{},0.0,3,False,True
15,15,9,"{'physician-fee-freeze': -1, 'adoption-of-the-budget-resolution': -1, 'education-spending': -1}",True,water-project-cost-sharing,democrat,"{-1: 19, 1: 20, 0: 21}",0.229526846640278,3,False,False
16,16,9,"{'physician-fee-freeze': -1, 'adoption-of-the-budget-resolution': -1, 'education-spending': 1}",True,,democrat,{},0.0,3,False,True
17,17,12,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': 1, 'superfund-right-to-sue': 1, 'duty-free-exports': 0}",True,,republican,{},0.0,4,False,True
18,18,12,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': 1, 'superfund-right-to-sue': 1, 'duty-free-exports': -1}",True,immigration,democrat,"{1: 22, -1: 23}",0.2960623155993244,4,False,False
19,19,15,"{'physician-fee-freeze': -1, 'adoption-of-the-budget-resolution': -1, 'education-spending': -1, 'water-project-cost-sharing': -1}",True,duty-free-exports,republican,"{-1: 24, 1: 25}",0.9999800684314308,4,False,False
20,20,15,"{'physician-fee-freeze': -1, 'adoption-of-the-budget-resolution': -1, 'education-spending': -1, 'water-project-cost-sharing': 1}",True,,democrat,{},0.0,4,False,True
21,21,15,"{'physician-fee-freeze': -1, 'adoption-of-the-budget-resolution': -1, 'education-spending': -1, 'water-project-cost-sharing': 0}",True,,democrat,{},0.0,4,False,True
22,22,18,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': 1, 'superfund-right-to-sue': 1, 'duty-free-exports': -1, 'immigration': 1}",True,adoption-of-the-budget-resolution,republican,"{-1: 26, 1: 27}",0.9999895342157152,5,False,False
23,23,18,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': 1, 'superfund-right-to-sue': 1, 'duty-free-exports': -1, 'immigration': -1}",True,,democrat,{},0.0,5,False,True
24,24,19,"{'physician-fee-freeze': -1, 'adoption-of-the-budget-resolution': -1, 'education-spending': -1, 'water-project-cost-sharing': -1, 'duty-free-exports': -1}",True,,republican,{},0.0,5,False,True
25,25,19,"{'physician-fee-freeze': -1, 'adoption-of-the-budget-resolution': -1, 'education-spending': -1, 'water-project-cost-sharing': -1, 'duty-free-exports': 1}",True,,democrat,{},0.0,5,False,True
26,26,22,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': 1, 'superfund-right-to-sue': 1, 'duty-free-exports': -1, 'immigration': 1, 'adoption-of-the-budget-resolution': -1}",True,,republican,{},0.0,6,False,True
27,27,22,"{'physician-fee-freeze': 1, 'synfuels-corporation-cutback': 1, 'superfund-right-to-sue': 1, 'duty-free-exports': -1, 'immigration': 1, 'adoption-of-the-budget-resolution': 1}",True,,democrat,{},0.0,6,False,True
