,EpochNumber,SumOfValues
0,0.0,0.0
0,1.0,0.0
0,2.0,0.0
0,3.0,2.0
0,4.0,3.0
0,5.0,3.0
0,6.0,6.0
0,7.0,8.0
0,8.0,13.225
0,9.0,15.276923076923076
0,10.0,15.3
0,11.0,17.3
0,12.0,19.15905
0,13.0,20.39905
0,14.0,23.605538294314385
0,15.0,24.72648421052632
0,16.0,26.991029411764707
0,17.0,33.683790271132374
0,18.0,34.79592857142857
0,19.0,37.24592857142857
0,20.0,39.39969254259635
0,21.0,39.68473000291928
0,22.0,41.863375000000005
0,23.0,41.96620855263158
0,24.0,44.394216071428566
0,25.0,44.4727875
0,26.0,46.61018885097661
0,27.0,48.5904483201581
0,28.0,49.29152480346977
0,29.0,49.33880502324999
0,30.0,49.52702750965251
0,31.0,49.71319353383458
0,32.0,51.08904748384607
0,33.0,51.50128787376116
0,34.0,51.8309778166943
0,35.0,52.35825670529236
0,36.0,52.57307283542147
0,37.0,52.6079502745154
0,38.0,52.69958988490501
0,39.0,52.78508713222291
0,40.0,52.95519889010456
0,41.0,53.0125908794876
0,42.0,53.12496407263679
0,43.0,53.131377562372855
0,44.0,53.2338326993476
0,45.0,53.347927545379946
0,46.0,54.972951977439294
0,47.0,55.01006182457901
0,48.0,55.31126504293374
0,49.0,55.38489163997767
0,50.0,55.54728808883021
0,51.0,55.75467269687837
0,52.0,56.83315254918293
0,53.0,58.884328300014246
0,54.0,59.07837582913141
0,55.0,59.08400765659035
0,56.0,62.2198216721347
0,57.0,62.23728289470749
0,58.0,62.2553668279791
0,59.0,62.258140537186
0,60.0,62.37105438422374
0,61.0,62.78215222172796
0,62.0,62.79544750853072
0,63.0,62.8104385043414
0,64.0,62.88356642478501
0,65.0,62.89234989551858
0,66.0,62.90345576405163
0,67.0,64.82873776809649
0,68.0,65.96102265113974
0,69.0,65.97904320731138
0,70.0,65.99286690715508
0,71.0,66.00955869043511
0,72.0,66.03826480784711
0,73.0,66.10943853505415
0,74.0,66.11495663678944
0,75.0,66.16217069224165
0,76.0,66.19416289199191
0,77.0,66.2085200618547
0,78.0,66.23169432947596
0,79.0,66.2556186678122
0,80.0,66.34387488420371
0,81.0,66.36533190648126
0,82.0,66.48412262546476
0,83.0,66.50948821563536
0,84.0,66.5603569819027
0,85.0,66.56689198563457
0,86.0,66.57738725393183
0,87.0,68.8369733898216
0,88.0,68.84214523017636
0,89.0,68.87499296496584
