,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,Height,9.96588868940754,"{'belowMean': 1, 'aboveMean': 2}",8.144890836264786,0,False,False
1,1,0,{'Height': 'belowMean'},True,Sex,8.18348623853211,"{'M': 3, 'F': 4, 'I': 5}",5.136105127388151,1,False,False
2,2,0,{'Height': 'aboveMean'},True,Shell_weight,11.463656387665198,"{'belowMean': 6, 'aboveMean': 7}",9.335519147774587,1,False,False
3,3,1,"{'Height': 'belowMean', 'Sex': 'M'}",True,Shell_weight,9.105555555555556,"{'belowMean': 8, 'aboveMean': 9}",4.633613018052377,2,False,False
4,4,1,"{'Height': 'belowMean', 'Sex': 'F'}",True,Shell_weight,10.097744360902256,"{'belowMean': 10, 'aboveMean': 11}",7.4645165545442556,2,False,False
5,5,1,"{'Height': 'belowMean', 'Sex': 'I'}",True,Length,7.248888888888889,"{'belowMean': 12, 'aboveMean': 13}",3.9325135501355013,2,False,False
6,6,2,"{'Height': 'aboveMean', 'Shell_weight': 'belowMean'}",True,Length,10.463576158940397,"{'aboveMean': 14, 'belowMean': 15}",5.988861178640288,2,False,False
7,7,2,"{'Height': 'aboveMean', 'Shell_weight': 'aboveMean'}",True,Shucked_weight,11.663143989431969,"{'aboveMean': 16, 'belowMean': 17}",9.619415951284793,2,False,False
8,8,3,"{'Height': 'belowMean', 'Sex': 'M', 'Shell_weight': 'belowMean'}",True,Diameter,8.869565217391305,"{'belowMean': 18, 'aboveMean': 19}",4.245466937225536,3,False,False
9,9,3,"{'Height': 'belowMean', 'Sex': 'M', 'Shell_weight': 'aboveMean'}",True,Shucked_weight,11.105263157894736,"{'belowMean': 20, 'aboveMean': 21}",4.658492822966507,3,False,False
10,10,4,"{'Height': 'belowMean', 'Sex': 'F', 'Shell_weight': 'belowMean'}",True,Diameter,9.74561403508772,"{'aboveMean': 22, 'belowMean': 23}",6.662413609782031,3,False,False
11,11,4,"{'Height': 'belowMean', 'Sex': 'F', 'Shell_weight': 'aboveMean'}",True,Shucked_weight,12.210526315789474,"{'belowMean': 24, 'aboveMean': 25}",7.4066985645933014,3,False,False
12,12,5,"{'Height': 'belowMean', 'Sex': 'I', 'Length': 'belowMean'}",True,Diameter,7.075609756097561,"{'belowMean': 26, 'aboveMean': 27}",4.189754904884012,3,False,False
13,13,5,"{'Height': 'belowMean', 'Sex': 'I', 'Length': 'aboveMean'}",True,Shell_weight,9.025,"{'belowMean': 28, 'aboveMean': 29}",0.8669642857142857,3,False,False
14,14,6,"{'Height': 'aboveMean', 'Shell_weight': 'belowMean', 'Length': 'aboveMean'}",True,Shucked_weight,9.329113924050633,"{'belowMean': 30, 'aboveMean': 31}",2.7021162211035628,3,False,False
15,15,6,"{'Height': 'aboveMean', 'Shell_weight': 'belowMean', 'Length': 'belowMean'}",True,Sex,11.708333333333334,"{'F': 32, 'M': 33, 'I': 34}",7.557025279247502,3,False,False
16,16,7,"{'Height': 'aboveMean', 'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean'}",True,Length,11.544360902255638,"{'aboveMean': 35, 'belowMean': 36}",9.47648902225214,3,False,False
