,xLocState,yLocState,locTypeState,xVelState,yVelState,indexMap,currentValue
0,9,1,.,-5,-5,0,-0.0008128180996842
1,9,1,.,-5,-4,1,-0.0014520277386919
2,9,1,.,-5,-3,2,-0.000401667573255
3,9,1,.,-5,-2,3,-0.0002198956425165
4,9,1,.,-5,-1,4,-9.566335466729877
5,9,1,.,-5,0,5,-9.605214761811784
6,9,1,.,-5,1,6,-0.0014429636593443
7,9,1,.,-5,2,7,-0.0004479990919821
8,9,1,.,-5,3,8,-0.0010123420603664
9,9,1,.,-5,4,9,-0.0011336738369765
10,9,1,.,-5,5,10,-0.0019497983835028
11,9,1,.,-4,-5,11,-0.0005414660989785
12,9,1,.,-4,-4,12,-0.0007610718282235
13,9,1,.,-4,-3,13,-0.0006480026036673
14,9,1,.,-4,-2,14,-0.003874873529897
15,9,1,.,-4,-1,15,-9.57333482816894
16,9,1,.,-4,0,16,-9.512069864184967
17,9,1,.,-4,1,17,-0.0004737649382987
18,9,1,.,-4,2,18,-0.0001564739942887
19,9,1,.,-4,3,19,-0.0001358520543839
20,9,1,.,-4,4,20,-0.0008384490897958
21,9,1,.,-4,5,21,-0.0053722219388975
22,9,1,.,-3,-5,22,-0.0007340210514442
23,9,1,.,-3,-4,23,-0.0002757252301865
24,9,1,.,-3,-3,24,-0.0006156538265576
25,9,1,.,-3,-2,25,-0.0024847278417094
26,9,1,.,-3,-1,26,-9.700166475458682
27,9,1,.,-3,0,27,-9.57122512147613
28,9,1,.,-3,1,28,-0.0016406571767957
29,9,1,.,-3,2,29,-0.0014877839812377
30,9,1,.,-3,3,30,-0.0008812742294685
31,9,1,.,-3,4,31,-0.0033538113165548
32,9,1,.,-3,5,32,-0.0001219425949946
33,9,1,.,-2,-5,33,-0.0024541967445304
34,9,1,.,-2,-4,34,-0.000231982002976
35,9,1,.,-2,-3,35,-0.00077608021242
36,9,1,.,-2,-2,36,-0.0011479641761168
37,9,1,.,-2,-1,37,-9.584423198692496
38,9,1,.,-2,0,38,-9.733811544798224
39,9,1,.,-2,1,39,-0.0011519231210036
40,9,1,.,-2,2,40,-0.0004126720118663
41,9,1,.,-2,3,41,-0.0005741207634953
42,9,1,.,-2,4,42,-0.0001544777563671
43,9,1,.,-2,5,43,-0.000255051337407
44,9,1,.,-1,-5,44,-0.000674242964086
45,9,1,.,-1,-4,45,-4.494996696183251e-05
46,9,1,.,-1,-3,46,-0.0021521078946105
47,9,1,.,-1,-2,47,-0.0003274274955361
48,9,1,.,-1,-1,48,-9.619878725321337
49,9,1,.,-1,0,49,-9.61585972265632
50,9,1,.,-1,1,50,-0.0017291440349366
51,9,1,.,-1,2,51,-0.000684454943279
52,9,1,.,-1,3,52,-0.0009630924960539
53,9,1,.,-1,4,53,-0.0003891367604364
54,9,1,.,-1,5,54,-0.0023450503207823
55,9,1,.,0,-5,55,-0.0012997440930388
56,9,1,.,0,-4,56,-0.0017100258926134
57,9,1,.,0,-3,57,-0.002833197367291
58,9,1,.,0,-2,58,-0.0013429172642001
59,9,1,.,0,-1,59,-9.631971332976722
60,9,1,.,0,0,60,-9.565744431407794
61,9,1,.,0,1,61,-0.0016764448298027
62,9,1,.,0,2,62,-0.0006634829023429
63,9,1,.,0,3,63,-0.0008389420495307
64,9,1,.,0,4,64,-0.0004651766573422
65,9,1,.,0,5,65,-0.0023582481950382
66,9,1,.,1,-5,66,-4.5676483586925415e-05
67,9,1,.,1,-4,67,-0.0012585350344845
68,9,1,.,1,-3,68,-0.0010369152213029
69,9,1,.,1,-2,69,-9.906271015721144
70,9,1,.,1,-1,70,-9.65310766690061
71,9,1,.,1,0,71,-0.0010549189065441
72,9,1,.,1,1,72,-0.0001234128549939
73,9,1,.,1,2,73,-0.0053723601892959
74,9,1,.,1,3,74,-0.000199782442599
75,9,1,.,1,4,75,-0.0009597766035549
76,9,1,.,1,5,76,-0.0001328540447717
77,9,1,.,2,-5,77,-0.0001267748124182
78,9,1,.,2,-4,78,-0.0019584276262842
79,9,1,.,2,-3,79,-9.917704353354903
80,9,1,.,2,-2,80,-9.916235408445289
81,9,1,.,2,-1,81,-0.0048136106135668
82,9,1,.,2,0,82,-0.0004838875635485
83,9,1,.,2,1,83,-0.0018713920856308
84,9,1,.,2,2,84,-8.747468062808052e-05
85,9,1,.,2,3,85,-0.0016080876784278
86,9,1,.,2,4,86,-0.0001262441837798
87,9,1,.,2,5,87,-0.0002941076183918
88,9,1,.,3,-5,88,-0.0010741271563042
89,9,1,.,3,-4,89,-9.910352287120796
90,9,1,.,3,-3,90,-9.903729365103963
91,9,1,.,3,-2,91,-9.89848788959114
92,9,1,.,3,-1,92,-0.0010674273897347
93,9,1,.,3,0,93,-0.0006866473296323
94,9,1,.,3,1,94,-0.001175679239077
95,9,1,.,3,2,95,-0.0018930994092219
96,9,1,.,3,3,96,-0.0040554365387071
97,9,1,.,3,4,97,-0.0014986806614669
98,9,1,.,3,5,98,-0.0005776597354566
99,9,1,.,4,-5,99,-0.0026367324338291
100,9,1,.,4,-4,100,-4.260716784865691e-05
101,9,1,.,4,-3,101,-0.0001864574601747
102,9,1,.,4,-2,102,-0.0006474932313273
103,9,1,.,4,-1,103,-0.0007053842158155
104,9,1,.,4,0,104,-0.0006183722707112
105,9,1,.,4,1,105,-0.0027033995569166
106,9,1,.,4,2,106,-0.0006190473541123
107,9,1,.,4,3,107,-0.000994802951153
108,9,1,.,4,4,108,-0.0010342723281053
109,9,1,.,4,5,109,-0.0006325142641959
110,9,1,.,5,-5,110,-0.0007846282259161
111,9,1,.,5,-4,111,-0.002158597690889
112,9,1,.,5,-3,112,-0.0001555564962889
113,9,1,.,5,-2,113,-0.0017008228006072
114,9,1,.,5,-1,114,-0.0055180759407568
115,9,1,.,5,0,115,-0.0018372816262473
116,9,1,.,5,1,116,-0.0009754365252989
117,9,1,.,5,2,117,-0.0002921172943695
118,9,1,.,5,3,118,-0.0003932574002344
119,9,1,.,5,4,119,-5.43406285976062e-05
120,9,1,.,5,5,120,-0.0014605574455357
121,10,1,.,-5,-5,121,-0.0007586071805102
122,10,1,.,-5,-4,122,-0.0007496315353897
123,10,1,.,-5,-3,123,-0.0017174574856055
124,10,1,.,-5,-2,124,-0.0002493992524005
125,10,1,.,-5,-1,125,-9.675756825012575
126,10,1,.,-5,0,126,-0.004037376827356
127,10,1,.,-5,1,127,-0.001374300336438
128,10,1,.,-5,2,128,-0.0003688347684366
