,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,safety,unacc,"{2: 1, 1: 2, 0: 3}",0.17445308447019744,0,False,False
1,1,0,{'safety': 2},True,persons,unacc,"{0: 4, 1: 5, 2: 6}",0.3253204130761468,1,False,False
2,2,0,{'safety': 1},True,persons,unacc,"{0: 7, 2: 8, 1: 9}",0.21168899780102293,1,False,False
3,3,0,{'safety': 0},True,,unacc,{},0.0,1,False,True
4,4,1,"{'safety': 2, 'persons': 0}",True,,unacc,{},0.0,2,False,True
5,5,1,"{'safety': 2, 'persons': 1}",True,buying,acc,"{3: 10, 2: 11, 1: 12, 0: 13}",0.2643983277839385,2,False,False
6,6,1,"{'safety': 2, 'persons': 2}",True,buying,acc,"{3: 14, 2: 15, 1: 16, 0: 17}",0.19422119890345543,2,False,False
7,7,2,"{'safety': 1, 'persons': 0}",True,,unacc,{},0.0,2,False,True
8,8,2,"{'safety': 1, 'persons': 2}",True,lug_boot,acc,"{2: 18, 1: 19, 0: 20}",0.10110860169906127,2,False,False
9,9,2,"{'safety': 1, 'persons': 1}",True,buying,acc,"{3: 21, 2: 22, 1: 23, 0: 24}",0.14852349188305944,2,False,False
10,10,5,"{'safety': 2, 'persons': 1, 'buying': 3}",True,maint,unacc,"{3: 25, 2: 26, 1: 27, 0: 28}",0.49999725855392885,3,False,False
11,11,5,"{'safety': 2, 'persons': 1, 'buying': 2}",True,maint,acc,"{3: 29, 2: 30, 1: 31, 0: 32}",0.2886885527514957,3,False,False
12,12,5,"{'safety': 2, 'persons': 1, 'buying': 1}",True,maint,acc,"{3: 33, 2: 34, 1: 35, 0: 36}",0.4305793707208855,3,False,False
13,13,5,"{'safety': 2, 'persons': 1, 'buying': 0}",True,maint,acc,"{3: 37, 2: 38, 1: 39, 0: 40}",0.48474471663195584,3,False,False
14,14,6,"{'safety': 2, 'persons': 2, 'buying': 3}",True,maint,unacc,"{3: 41, 2: 42, 1: 43, 0: 44}",0.5087893390242952,3,False,False
15,15,6,"{'safety': 2, 'persons': 2, 'buying': 2}",True,maint,acc,"{3: 45, 2: 46, 1: 47, 0: 48}",0.2905115361772484,3,False,False
16,16,6,"{'safety': 2, 'persons': 2, 'buying': 1}",True,maint,acc,"{3: 49, 0: 50, 2: 51, 1: 52}",0.5558163348900806,3,False,False
17,17,6,"{'safety': 2, 'persons': 2, 'buying': 0}",True,maint,vgood,"{3: 53, 2: 54, 1: 55, 0: 56}",0.4337204020221191,3,False,False
18,18,8,"{'safety': 1, 'persons': 2, 'lug_boot': 2}",True,buying,acc,"{3: 57, 2: 58, 1: 59, 0: 60}",0.2541766103672339,3,False,False
19,19,8,"{'safety': 1, 'persons': 2, 'lug_boot': 1}",True,maint,acc,"{3: 61, 2: 62, 1: 63, 0: 64}",0.21555455263050816,3,False,False
20,20,8,"{'safety': 1, 'persons': 2, 'lug_boot': 0}",True,buying,unacc,"{3: 65, 2: 66, 1: 67, 0: 68}",0.14660780395180376,3,False,False
21,21,9,"{'safety': 1, 'persons': 1, 'buying': 3}",True,lug_boot,unacc,"{0: 69, 1: 70, 2: 71}",0.3547532819670486,3,False,False
22,22,9,"{'safety': 1, 'persons': 1, 'buying': 2}",True,lug_boot,unacc,"{0: 72, 1: 73, 2: 74}",0.2237643495469675,3,False,False
23,23,9,"{'safety': 1, 'persons': 1, 'buying': 1}",True,maint,acc,"{3: 75, 2: 76, 1: 77, 0: 78}",0.21665245088465973,3,False,False
