,EpochNumber,SumOfValues
0,0.0,0.0
0,1.0,0.0
0,2.0,0.0
0,3.0,1.0
0,4.0,2.0
0,5.0,3.0
0,6.0,3.0
0,7.0,5.040991902834008
0,8.0,6.98019801980198
0,9.0,7.947368537265162
0,10.0,10.96784209809834
0,11.0,11.087811772701668
0,12.0,12.970119939987056
0,13.0,13.970197487345338
0,14.0,17.990056968436814
0,15.0,22.96674966776704
0,16.0,24.969979688695314
0,17.0,31.911923529255308
0,18.0,35.056533092163264
0,19.0,36.03731544594043
0,20.0,36.05252173283069
0,21.0,38.98495051837219
0,22.0,38.947609099454255
0,23.0,41.91952523238848
0,24.0,42.84023700569621
0,25.0,42.87009430170842
0,26.0,44.860194811514816
0,27.0,46.85517095040948
0,28.0,46.85527095793381
0,29.0,47.80263937919467
0,30.0,47.84615440534903
0,31.0,47.84936089857661
0,32.0,48.84548466736398
0,33.0,49.84517707909657
0,34.0,49.84688034294391
0,35.0,49.845568740736425
0,36.0,51.81541519853888
0,37.0,51.81532829143014
0,38.0,52.79546999958163
0,39.0,53.795491570047375
0,40.0,53.79547121560459
0,41.0,53.79547230482764
0,42.0,53.79547225322501
0,43.0,53.869503444253
0,44.0,55.80111514462443
0,45.0,57.8370353309254
0,46.0,57.79345365104452
0,47.0,57.79040651306823
0,48.0,59.79684064743734
0,49.0,59.79523415129928
0,50.0,59.79517826938329
0,51.0,60.475289797571854
0,52.0,60.80082900571072
0,53.0,60.795719397925474
0,54.0,60.86255170756578
0,55.0,60.797537349034265
0,56.0,60.80176851624357
0,57.0,60.79597420459152
0,58.0,60.86993956377729
0,59.0,60.80290282515297
0,60.0,61.77113747851481
0,61.0,61.78970191913903
0,62.0,61.7656193043733
0,63.0,61.84548609754646
0,64.0,61.77417253792254
0,65.0,61.92167866479793
0,66.0,61.93175488101221
0,67.0,61.77163246692775
0,68.0,61.85034961286353
0,69.0,61.77761977704466
0,70.0,61.77034970659522
0,71.0,61.77028289020656
0,72.0,62.52419927416822
0,73.0,60.87932794852836
0,74.0,60.9530401221033
0,75.0,61.40762043595645
0,76.0,60.87539609149132
0,77.0,60.8544845559192
0,78.0,60.85173359414447
0,79.0,60.851452041954936
0,80.0,60.85129060482451
0,81.0,62.08386321520385
0,82.0,61.88619383576141
0,83.0,61.864905561609895
0,84.0,61.853385508304974
0,85.0,62.00015713965006
0,86.0,62.06022792529432
0,87.0,62.86985840237946
0,88.0,64.42372550434094
