,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,month,1.179124645148047,"{3: 1, 10: 2, 8: 3, 9: 4, 4: 5, 6: 6, 7: 7, 2: 8, 12: 9, 5: 10}",2.085919842216961,0,False,False
1,1,0,{'month': 3},True,X,0.9711805481744853,"{'aboveMean': 11, 'belowMean': 12}",1.5625923593457185,1,False,False
2,2,0,{'month': 10},True,ISI,0.41159250200054237,"{'belowMean': 13, 'aboveMean': 14}",0.0,1,False,False
3,3,0,{'month': 8},True,day,1.0270570396315806,"{7: 15, 5: 16, 6: 17, 2: 18, 3: 19, 4: 20, 1: 21}",1.5753760233884,1,False,False
4,4,0,{'month': 9},True,day,1.421039227152878,"{6: 22, 1: 23, 7: 24, 5: 25, 3: 26, 4: 27, 2: 28}",2.6434241322966083,1,False,False
5,5,0,{'month': 4},True,FFMC,1.3464101742143366,"{'belowMean': 29, 'aboveMean': 30}",0.8646416718433233,1,False,False
6,6,0,{'month': 6},True,day,1.7199775644890272,"{7: 31, 1: 32, 3: 33, 6: 34, 4: 35}",0.07880344967926789,1,False,False
7,7,0,{'month': 7},True,day,0.577107261052553,"{2: 36, 6: 37, 1: 38, 4: 39, 7: 40}",0.027270200748169243,1,False,False
8,8,0,{'month': 2},True,day,1.1081732254431869,"{4: 41, 6: 42, 7: 43, 3: 44, 5: 45, 2: 46}",0.7444828934392405,1,False,False
9,9,0,{'month': 12},True,DC,2.7994736882489892,{'belowMean': 47},0.11378749823592858,1,False,False
10,10,0,{'month': 5},True,,0.0,{},0.0,1,False,True
11,11,1,"{'month': 3, 'X': 'aboveMean'}",True,day,1.5687348534335355,"{5: 48, 6: 49, 1: 50, 7: 51, 4: 52}",1.090641204618119,2,False,False
12,12,1,"{'month': 3, 'X': 'belowMean'}",True,day,0.5016735940423745,"{1: 53, 7: 54, 5: 55, 4: 56, 2: 57, 6: 58, 3: 59}",1.3016508790819372,2,False,False
13,13,2,"{'month': 10, 'ISI': 'belowMean'}",True,,0.0,{},0.0,2,False,True
14,14,2,"{'month': 10, 'ISI': 'aboveMean'}",True,,2.057962510002712,{},0.0,2,False,True
15,15,3,"{'month': 8, 'day': 7}",True,X,0.8939965692434708,"{'aboveMean': 60, 'belowMean': 61}",1.0476266717233809,2,False,False
16,16,3,"{'month': 8, 'day': 5}",True,ISI,1.3529207287303175,"{'belowMean': 62, 'aboveMean': 63}",0.26377299934401893,2,False,False
17,17,3,"{'month': 8, 'day': 6}",True,ISI,1.8527414291500537,"{'belowMean': 64, 'aboveMean': 65}",1.0862166299632683,2,False,False
18,18,3,"{'month': 8, 'day': 2}",True,Y,0.29601788972583165,"{'belowMean': 66, 'aboveMean': 67}",0.2019672661038077,2,False,False
19,19,3,"{'month': 8, 'day': 3}",True,wind,0.7553077354916543,"{'belowMean': 68, 'aboveMean': 69}",0.250751461728819,2,False,False
20,20,3,"{'month': 8, 'day': 4}",True,X,0.9720515221858367,"{'belowMean': 70, 'aboveMean': 71}",3.0835766373588362,2,False,False
21,21,3,"{'month': 8, 'day': 1}",True,RH,0.7831598732270271,"{'belowMean': 72, 'aboveMean': 73}",0.02295220389790748,2,False,False
22,22,4,"{'month': 9, 'day': 6}",True,DMC,1.8362133620710037,"{'belowMean': 74, 'aboveMean': 75}",3.651403666608623,2,False,False
23,23,4,"{'month': 9, 'day': 1}",True,Y,1.0686909703352279,"{'belowMean': 76, 'aboveMean': 77}",1.189260878830369,2,False,False
24,24,4,"{'month': 9, 'day': 7}",True,RH,1.430360577823861,"{'belowMean': 78, 'aboveMean': 79}",1.9371085326267106,2,False,False
25,25,4,"{'month': 9, 'day': 5}",True,RH,1.1196240583985118,"{'belowMean': 80, 'aboveMean': 81}",1.0683951249866022,2,False,False
26,26,4,"{'month': 9, 'day': 3}",True,wind,1.0883832572256587,"{'aboveMean': 82, 'belowMean': 83}",2.139491613784796,2,False,False
27,27,4,"{'month': 9, 'day': 4}",True,DMC,1.271580490978676,"{'aboveMean': 84, 'belowMean': 85}",1.2725917656662915,2,False,False
28,28,4,"{'month': 9, 'day': 2}",True,X,2.1887499860884794,"{'belowMean': 86, 'aboveMean': 87}",2.7964896597417717,2,False,False
29,29,5,"{'month': 4, 'FFMC': 'belowMean'}",True,day,0.7898464162420835,"{6: 88, 4: 89, 7: 90, 5: 91, 1: 92}",0.0,2,False,False
30,30,5,"{'month': 4, 'FFMC': 'aboveMean'}",True,,4.129228964075603,{},0.0,2,False,True
31,31,6,"{'month': 6, 'day': 7}",True,,0.0,{},0.0,2,False,True
32,32,6,"{'month': 6, 'day': 1}",True,,0.0,{},0.0,2,False,True
33,33,6,"{'month': 6, 'day': 3}",True,,2.214846178686039,{},0.0,2,False,True
34,34,6,"{'month': 6, 'day': 6}",True,,4.267176792994939,{},0.0,2,False,True
35,35,6,"{'month': 6, 'day': 4}",True,DMC,1.918921207626592,"{'belowMean': 93, 'aboveMean': 94}",0.0,2,False,False
36,36,7,"{'month': 7, 'day': 2}",True,,0.0,{},0.0,2,False,True
37,37,7,"{'month': 7, 'day': 6}",True,FFMC,0.26824668525728423,"{'belowMean': 95, 'aboveMean': 96}",0.0,2,False,False
38,38,7,"{'month': 7, 'day': 1}",True,,0.0,{},0.0,2,False,True
39,39,7,"{'month': 7, 'day': 4}",True,DC,1.168493259855689,"{'belowMean': 97, 'aboveMean': 98}",0.0,2,False,False
40,40,7,"{'month': 7, 'day': 7}",True,,1.1662709371419244,{},0.0,2,False,True
41,41,8,"{'month': 2, 'day': 4}",True,,0.0,{},0.0,2,False,True
42,42,8,"{'month': 2, 'day': 6}",True,,0.0,{},0.0,2,False,True
43,43,8,"{'month': 2, 'day': 7}",True,,2.642622395779755,{},0.0,2,False,True
44,44,8,"{'month': 2, 'day': 3}",True,,0.7419373447293773,{},0.0,2,False,True
45,45,8,"{'month': 2, 'day': 5}",True,RH,1.614215018836506,"{'aboveMean': 99, 'belowMean': 100}",0.0,2,False,False
46,46,8,"{'month': 2, 'day': 2}",True,,1.144222799920162,{},0.0,2,False,True
47,47,9,"{'month': 12, 'DC': 'belowMean'}",True,DMC,2.7994736882489892,{'belowMean': 101},0.11378749823592858,2,False,False
48,48,11,"{'month': 3, 'X': 'aboveMean', 'day': 5}",True,,0.0,{},0.0,3,False,True
49,49,11,"{'month': 3, 'X': 'aboveMean', 'day': 6}",True,FFMC,0.9024611040381688,"{'aboveMean': 102, 'belowMean': 103}",0.0,3,False,False
