,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,Shell_weight,9.997007779772591,"{'belowMean': 1, 'aboveMean': 2}",8.142604730070804,0,False,False
1,1,0,{'Shell_weight': 'belowMean'},True,Sex,8.370285714285714,"{'I': 3, 'F': 4, 'M': 5}",5.42171130406173,1,False,False
2,2,0,{'Shell_weight': 'aboveMean'},True,Shucked_weight,11.785175879396984,"{'belowMean': 6, 'aboveMean': 7}",10.039239218776327,1,False,False
3,3,1,"{'Shell_weight': 'belowMean', 'Sex': 'I'}",True,Height,7.5456475583864115,"{'belowMean': 8, 'aboveMean': 9}",3.8705160946811525,2,False,False
4,4,1,"{'Shell_weight': 'belowMean', 'Sex': 'F'}",True,Height,9.75,"{'aboveMean': 10, 'belowMean': 11}",5.630186623721106,2,False,False
5,5,1,"{'Shell_weight': 'belowMean', 'Sex': 'M'}",True,Height,9.033898305084746,"{'aboveMean': 12, 'belowMean': 13}",6.192323213509654,2,False,False
6,6,2,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean'}",True,Sex,12.733333333333333,"{'F': 14, 'I': 15, 'M': 16}",12.925621118012423,2,False,False
7,7,2,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean'}",True,Height,11.616863905325443,"{'aboveMean': 17, 'belowMean': 18}",9.306670559571625,2,False,False
8,8,3,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'belowMean'}",True,Diameter,7.248210023866348,"{'belowMean': 19, 'aboveMean': 20}",3.2368090754985426,3,False,False
9,9,3,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'aboveMean'}",True,Shucked_weight,9.942307692307692,"{'aboveMean': 21, 'belowMean': 22}",7.462524654832347,3,False,False
10,10,4,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Height': 'aboveMean'}",True,Whole_weight,10.711538461538462,"{'belowMean': 23, 'aboveMean': 24}",4.5315705128205135,3,False,False
11,11,4,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Height': 'belowMean'}",True,Shucked_weight,9.318965517241379,"{'belowMean': 25, 'aboveMean': 26}",5.237108876117496,3,False,False
12,12,5,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'aboveMean'}",True,Length,10.277777777777779,"{'aboveMean': 27, 'belowMean': 28}",7.28956228956229,3,False,False
13,13,5,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'belowMean'}",True,Diameter,8.664835164835164,"{'aboveMean': 29, 'belowMean': 30}",5.0115022232669295,3,False,False
14,14,6,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'F'}",True,Height,13.434782608695652,"{'aboveMean': 31, 'belowMean': 32}",17.678632723112127,3,False,False
15,15,6,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'I'}",True,Height,11.071428571428571,"{'aboveMean': 33, 'belowMean': 34}",7.744897959183674,3,False,False
16,16,6,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'M'}",True,Whole_weight,13.043478260869565,"{'aboveMean': 35, 'belowMean': 36}",9.010144927536231,3,False,False
17,17,7,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Height': 'aboveMean'}",True,Length,11.674961119751167,"{'aboveMean': 37, 'belowMean': 38}",9.482669850793206,3,False,False
18,18,7,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Height': 'belowMean'}",True,Whole_weight,10.484848484848484,"{'aboveMean': 39, 'belowMean': 40}",4.541055718475074,3,False,False
19,19,8,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'belowMean', 'Diameter': 'belowMean'}",True,Length,7.164179104477612,"{'belowMean': 41, 'aboveMean': 42}",3.2822171402924925,4,False,False
20,20,8,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'belowMean', 'Diameter': 'aboveMean'}",True,Length,9.235294117647058,"{'aboveMean': 43, 'belowMean': 44}",0.7058823529411765,4,False,False
21,21,9,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'aboveMean', 'Shucked_weight': 'aboveMean'}",True,Whole_weight,9.23076923076923,"{'belowMean': 45, 'aboveMean': 46}",5.802197802197802,4,False,False
22,22,9,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'aboveMean', 'Shucked_weight': 'belowMean'}",True,Viscera_weight,10.179487179487179,"{'belowMean': 47, 'aboveMean': 48}",7.565452091767881,4,False,False
23,23,10,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Height': 'aboveMean', 'Whole_weight': 'belowMean'}",True,Shucked_weight,11.475,"{'belowMean': 49, 'aboveMean': 50}",5.407638888888889,4,False,False
24,24,10,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Height': 'aboveMean', 'Whole_weight': 'aboveMean'}",True,Viscera_weight,8.166666666666666,"{'aboveMean': 51, 'belowMean': 52}",0.7424242424242425,4,False,False
25,25,11,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Height': 'belowMean', 'Shucked_weight': 'belowMean'}",True,Length,9.351851851851851,"{'belowMean': 53, 'aboveMean': 54}",5.498215624531413,4,False,False
26,26,11,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Height': 'belowMean', 'Shucked_weight': 'aboveMean'}",True,Whole_weight,8.875,"{'aboveMean': 55, 'belowMean': 56}",1.09375,4,False,False
27,27,12,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'aboveMean', 'Length': 'aboveMean'}",True,Shucked_weight,8.969696969696969,"{'aboveMean': 57, 'belowMean': 58}",1.5684848484848484,4,False,False
