,EpochNumber,SumOfValues
0,0.0,0.0
0,1.0,0.0
0,2.0,1.0
0,3.0,2.0
0,4.0,5.0
0,5.0,6.0
0,6.0,6.0
0,7.0,6.0
0,8.0,7.0
0,9.0,9.0
0,10.0,11.0
0,11.0,15.905339999999999
0,12.0,15.905339999999999
0,13.0,16.083555
0,14.0,18.140670384615383
0,15.0,18.232055
0,16.0,18.26918
0,17.0,19.499937352941178
0,18.0,20.499937352941178
0,19.0,21.073555
0,20.0,21.182107631578948
0,21.0,23.38007423076923
0,22.0,23.609805
0,23.0,23.822424
0,24.0,25.887500000000003
0,25.0,26.476676923076923
0,26.0,27.277350000000002
0,27.0,27.473736263736264
0,28.0,27.573714285714285
0,29.0,29.13147290640394
0,30.0,29.160916515426496
0,31.0,29.64584482758621
0,32.0,29.726937788018436
0,33.0,29.768919642857146
0,34.0,29.911941176470588
0,35.0,31.143709524615385
0,36.0,33.27493918918918
0,37.0,33.74589523470839
0,38.0,34.915634716599186
0,39.0,35.193237434933486
0,40.0,35.35468546814777
0,41.0,35.51491769414777
0,42.0,35.53711946960425
0,43.0,35.58509523290543
0,44.0,35.844959962406016
0,45.0,36.27528942744361
0,46.0,36.31833766098398
0,47.0,36.43393001921072
0,48.0,36.59956034817601
0,49.0,36.64612375556928
0,50.0,36.70538996831838
0,51.0,36.724770143124154
0,52.0,36.852574362367434
0,53.0,36.925645790938866
0,54.0,36.96206227266462
0,55.0,37.06843495712431
0,56.0,37.2949676449313
0,57.0,37.445040457618816
0,58.0,37.46133117155134
0,59.0,37.53502978674888
0,60.0,37.57483699600506
0,61.0,37.58772041464222
0,62.0,37.81928184390699
0,63.0,37.862550459746345
0,64.0,37.8733390773934
0,65.0,37.89018874997788
0,66.0,37.90469815132268
0,67.0,37.92692006805481
0,68.0,37.983229880265725
0,69.0,38.067828077630125
0,70.0,38.10766485849631
0,71.0,38.12018190712256
0,72.0,38.13959966358463
0,73.0,38.20734673125381
0,74.0,38.23375687425839
0,75.0,38.25075284095159
0,76.0,38.34981335667073
0,77.0,38.360066634025344
0,78.0,38.384532729822105
0,79.0,38.40982176636696
0,80.0,38.41650882324167
0,81.0,38.46701522374423
0,82.0,38.486902865166684
0,83.0,38.52249885023582
0,84.0,38.5311684231634
0,85.0,38.54709349690123
0,86.0,38.55144591536196
0,87.0,38.56145000499781
0,88.0,39.5686707133623
0,89.0,39.58429065835233
0,90.0,39.64210020818754
