,EpochNumber,SumOfValues
0,0.0,0.0
0,1.0,0.0
0,2.0,1.0
0,3.0,1.0
0,4.0,2.0
0,5.0,5.0
0,6.0,7.0
0,7.0,9.0
0,8.0,10.225
0,9.0,11.3375
0,10.0,14.425
0,11.0,16.569423076923076
0,12.0,19.7725
0,13.0,22.9590625
0,14.0,24.119138655462184
0,15.0,26.34913875598086
0,16.0,27.999318181818182
0,17.0,28.282111801242237
0,18.0,28.46639308060361
0,19.0,29.474492481203008
0,20.0,31.3605979020979
0,21.0,32.56946843533369
0,22.0,32.79508902222777
0,23.0,32.85297899159664
0,24.0,34.27125
0,25.0,34.39422695120971
0,26.0,35.4265987460815
0,27.0,35.60705779271869
0,28.0,35.7369575340481
0,29.0,35.80519754676064
0,30.0,37.141609090909085
0,31.0,37.15951545840205
0,32.0,37.30492064479638
0,33.0,37.30096125392465
0,34.0,40.13522213473331
0,35.0,40.74945317840054
0,36.0,40.775148868421056
0,37.0,40.880620451127825
0,38.0,40.91154177807486
0,39.0,40.95340456342787
0,40.0,40.98560195538719
0,41.0,43.02430075691204
0,42.0,43.859415213565825
0,43.0,44.12103761998871
0,44.0,44.17537743506494
0,45.0,44.220371756793206
0,46.0,44.26589012061645
0,47.0,45.34354531968032
0,48.0,47.24391975612107
0,49.0,47.267885109333115
0,50.0,47.306460541289795
0,51.0,48.00262945823516
0,52.0,48.03318568124716
0,53.0,48.26952362438895
0,54.0,48.295824251763136
0,55.0,48.31007927859711
0,56.0,48.36192766613554
0,57.0,48.37410944351363
0,58.0,48.28158074448611
0,59.0,49.297007247474966
0,60.0,51.42333263269934
0,61.0,51.449061890874475
0,62.0,54.36539047160922
0,63.0,54.323312064877555
0,64.0,54.35514536637998
0,65.0,55.691325378670754
0,66.0,55.681054573133835
0,67.0,56.91792488168686
0,68.0,56.93778574909789
0,69.0,57.134203197452855
0,70.0,57.15308747799901
0,71.0,57.18000455562969
0,72.0,58.19308470290083
0,73.0,60.09288445966214
0,74.0,60.10003766191101
0,75.0,60.172410171929556
0,76.0,60.180646460388125
0,77.0,60.192352498752356
0,78.0,60.21828981196019
0,79.0,62.638662051720914
0,80.0,62.64949552255294
0,81.0,62.65531454604944
0,82.0,64.5558882442229
0,83.0,64.56705431766694
0,84.0,65.63398754656606
0,85.0,65.63819188016451
0,86.0,65.64893333186986
0,87.0,65.65781391567418
0,88.0,65.66060510454659
0,89.0,65.66552734843309
