,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,safety,unacc,"{0: 1, 2: 2, 1: 3}",0.1734038520593717,0,False,False
1,1,0,{'safety': 0},True,,unacc,{},0.0,1,False,True
2,2,0,{'safety': 2},True,persons,unacc,"{1: 4, 2: 5, 0: 6}",0.2869959413123626,1,False,False
3,3,0,{'safety': 1},True,persons,unacc,"{2: 7, 0: 8, 1: 9}",0.2030224875535416,1,False,False
4,4,2,"{'safety': 2, 'persons': 1}",True,buying,acc,"{3: 10, 2: 11, 1: 12, 0: 13}",0.2471612303220708,2,False,False
5,5,2,"{'safety': 2, 'persons': 2}",True,buying,acc,"{3: 14, 2: 15, 1: 16, 0: 17}",0.2417905124221528,2,False,False
6,6,2,"{'safety': 2, 'persons': 0}",True,,unacc,{},0.0,2,False,True
7,7,3,"{'safety': 1, 'persons': 2}",True,lug_boot,acc,"{1: 18, 0: 19, 2: 20}",0.1742978801864272,2,False,False
8,8,3,"{'safety': 1, 'persons': 0}",True,,unacc,{},0.0,2,False,True
9,9,3,"{'safety': 1, 'persons': 1}",True,buying,acc,"{3: 21, 2: 22, 1: 23, 0: 24}",0.1880750688002588,2,False,False
10,10,4,"{'safety': 2, 'persons': 1, 'buying': 3}",True,maint,unacc,"{3: 25, 2: 26, 1: 27, 0: 28}",0.5025272490541528,3,False,False
11,11,4,"{'safety': 2, 'persons': 1, 'buying': 2}",True,maint,acc,"{3: 29, 2: 30, 1: 31, 0: 32}",0.4465556828653154,3,False,False
12,12,4,"{'safety': 2, 'persons': 1, 'buying': 1}",True,maint,acc,"{3: 33, 2: 34, 1: 35, 0: 36}",0.4174098430269001,3,False,False
13,13,4,"{'safety': 2, 'persons': 1, 'buying': 0}",True,maint,acc,"{3: 37, 2: 38, 1: 39, 0: 40}",0.3868328111184625,3,False,False
14,14,5,"{'safety': 2, 'persons': 2, 'buying': 3}",True,maint,unacc,"{3: 41, 2: 42, 1: 43, 0: 44}",0.4113906795969598,3,False,False
15,15,5,"{'safety': 2, 'persons': 2, 'buying': 2}",True,maint,acc,"{3: 45, 2: 46, 1: 47, 0: 48}",0.2481570620749112,3,False,False
16,16,5,"{'safety': 2, 'persons': 2, 'buying': 1}",True,maint,vgood,"{1: 49, 0: 50, 3: 51, 2: 52}",0.4674012092719256,3,False,False
17,17,5,"{'safety': 2, 'persons': 2, 'buying': 0}",True,maint,vgood,"{2: 53, 0: 54, 3: 55, 1: 56}",0.4251369654550925,3,False,False
18,18,7,"{'safety': 1, 'persons': 2, 'lug_boot': 1}",True,doors,acc,"{0: 57, 1: 58, 3: 59, 2: 60}",0.2368597378938939,3,False,False
19,19,7,"{'safety': 1, 'persons': 2, 'lug_boot': 0}",True,buying,unacc,"{3: 61, 2: 62, 1: 63, 0: 64}",0.1522975446427168,3,False,False
20,20,7,"{'safety': 1, 'persons': 2, 'lug_boot': 2}",True,buying,acc,"{3: 65, 2: 66, 1: 67, 0: 68}",0.1592934420629599,3,False,False
21,21,9,"{'safety': 1, 'persons': 1, 'buying': 3}",True,doors,unacc,"{1: 69, 3: 70, 0: 71, 2: 72}",0.1677678980888919,3,False,False
22,22,9,"{'safety': 1, 'persons': 1, 'buying': 2}",True,lug_boot,unacc,"{1: 73, 2: 74, 0: 75}",0.2192059741023805,3,False,False
23,23,9,"{'safety': 1, 'persons': 1, 'buying': 1}",True,maint,acc,"{3: 76, 2: 77, 1: 78, 0: 79}",0.4098608733007183,3,False,False
24,24,9,"{'safety': 1, 'persons': 1, 'buying': 0}",True,lug_boot,acc,"{2: 80, 1: 81, 0: 82}",0.1131896339232534,3,False,False
25,25,10,"{'safety': 2, 'persons': 1, 'buying': 3, 'maint': 3}",True,,unacc,{},0.0,4,False,True
26,26,10,"{'safety': 2, 'persons': 1, 'buying': 3, 'maint': 2}",True,,unacc,{},0.0,4,False,True
27,27,10,"{'safety': 2, 'persons': 1, 'buying': 3, 'maint': 1}",True,,acc,{},0.0,4,False,True
28,28,10,"{'safety': 2, 'persons': 1, 'buying': 3, 'maint': 0}",True,,acc,{},0.0,4,False,True
29,29,11,"{'safety': 2, 'persons': 1, 'buying': 2, 'maint': 3}",True,,unacc,{},0.0,4,False,True
30,30,11,"{'safety': 2, 'persons': 1, 'buying': 2, 'maint': 2}",True,,acc,{},0.0,4,False,True
31,31,11,"{'safety': 2, 'persons': 1, 'buying': 2, 'maint': 1}",True,,acc,{},0.0,4,False,True
32,32,11,"{'safety': 2, 'persons': 1, 'buying': 2, 'maint': 0}",True,,acc,{},0.0,4,False,True
33,33,12,"{'safety': 2, 'persons': 1, 'buying': 1, 'maint': 3}",True,,acc,{},0.0,4,False,True
34,34,12,"{'safety': 2, 'persons': 1, 'buying': 1, 'maint': 2}",True,,acc,{},0.0,4,False,True
35,35,12,"{'safety': 2, 'persons': 1, 'buying': 1, 'maint': 1}",True,doors,acc,"{0: 83, 1: 84, 3: 85}",0.540841950521804,4,True,True
36,36,12,"{'safety': 2, 'persons': 1, 'buying': 1, 'maint': 0}",True,doors,vgood,"{2: 86, 3: 87, 1: 88}",0.4206154335978386,4,False,False
37,37,13,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 3}",True,,acc,{},0.0,4,False,True
38,38,13,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 2}",True,lug_boot,acc,"{1: 89, 0: 90, 2: 91}",0.5793735611109955,4,True,True
39,39,13,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 1}",True,doors,vgood,"{0: 92, 3: 93, 1: 94}",0.6666565342157154,4,False,False
40,40,13,"{'safety': 2, 'persons': 1, 'buying': 0, 'maint': 0}",True,lug_boot,vgood,"{2: 95, 1: 96, 0: 97}",0.4206154335978385,4,False,False
41,41,14,"{'safety': 2, 'persons': 2, 'buying': 3, 'maint': 3}",True,,unacc,{},0.0,4,False,True
42,42,14,"{'safety': 2, 'persons': 2, 'buying': 3, 'maint': 2}",True,,unacc,{},0.0,4,False,True
43,43,14,"{'safety': 2, 'persons': 2, 'buying': 3, 'maint': 1}",True,lug_boot,acc,"{0: 98, 2: 99, 1: 100}",0.1965445736282317,4,False,False
44,44,14,"{'safety': 2, 'persons': 2, 'buying': 3, 'maint': 0}",True,,acc,{},0.0,4,False,True
45,45,15,"{'safety': 2, 'persons': 2, 'buying': 2, 'maint': 3}",True,,unacc,{},0.0,4,False,True
46,46,15,"{'safety': 2, 'persons': 2, 'buying': 2, 'maint': 2}",True,doors,acc,"{0: 101, 1: 102, 3: 103}",0.2075121057832321,4,False,False
47,47,15,"{'safety': 2, 'persons': 2, 'buying': 2, 'maint': 1}",True,,acc,{},0.0,4,False,True
48,48,15,"{'safety': 2, 'persons': 2, 'buying': 2, 'maint': 0}",True,,acc,{},0.0,4,False,True
49,49,16,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 1}",True,lug_boot,vgood,"{0: 104, 1: 105, 2: 106}",0.579369158994529,4,False,False
50,50,16,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 0}",True,lug_boot,vgood,"{0: 107, 2: 108, 1: 109}",0.494350452741011,4,False,False
51,51,16,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 3}",True,,acc,{},0.0,4,False,True
52,52,16,"{'safety': 2, 'persons': 2, 'buying': 1, 'maint': 2}",True,,acc,{},0.0,4,False,True
53,53,17,"{'safety': 2, 'persons': 2, 'buying': 0, 'maint': 2}",True,lug_boot,vgood,"{0: 110, 1: 111, 2: 112}",0.6666498903595256,4,True,True
54,54,17,"{'safety': 2, 'persons': 2, 'buying': 0, 'maint': 0}",True,doors,vgood,"{0: 113, 2: 114}",0.5880238480675821,4,False,False
55,55,17,"{'safety': 2, 'persons': 2, 'buying': 0, 'maint': 3}",True,,acc,{},0.0,4,False,True
56,56,17,"{'safety': 2, 'persons': 2, 'buying': 0, 'maint': 1}",True,lug_boot,vgood,"{2: 115, 1: 116, 0: 117}",0.6293299169517819,4,False,False
57,57,18,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'doors': 0}",True,,unacc,{},0.0,4,False,True
58,58,18,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'doors': 1}",True,maint,acc,"{3: 118, 1: 119, 2: 120, 0: 121}",0.4353690180476579,4,True,True
59,59,18,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'doors': 3}",True,buying,acc,"{3: 122, 2: 123, 1: 124, 0: 125}",0.4786915887822033,4,False,False
60,60,18,"{'safety': 1, 'persons': 2, 'lug_boot': 1, 'doors': 2}",True,buying,acc,"{3: 126, 2: 127, 1: 128, 0: 129}",0.3756186048546294,4,False,False
61,61,19,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 3}",True,,unacc,{},0.0,4,False,True
62,62,19,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 2}",True,,unacc,{},0.0,4,False,True
63,63,19,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 1}",True,maint,unacc,"{3: 130, 2: 131, 1: 132, 0: 133}",0.500841742771429,4,False,False
64,64,19,"{'safety': 1, 'persons': 2, 'lug_boot': 0, 'buying': 0}",True,maint,acc,"{3: 134, 1: 135, 0: 136}",0.6379659057318251,4,True,True
