,EpochNumber,SumOfValues
0,0.0,0.0
0,1.0,0.0
0,2.0,0.0
0,3.0,2.0
0,4.0,4.0
0,5.0,6.0
0,6.0,7.0
0,7.0,7.0
0,8.0,10.0
0,9.0,11.0
0,10.0,13.099
0,11.0,14.30375
0,12.0,14.378
0,13.0,16.693
0,14.0,16.822115384615387
0,15.0,16.988186813186815
0,16.0,18.122
0,17.0,18.17276923076923
0,18.0,18.325769230769232
0,19.0,18.463785714285713
0,20.0,19.529636842105262
0,21.0,19.583505000000002
0,22.0,20.50955
0,23.0,22.55315789473684
0,24.0,24.924642857142857
0,25.0,25.032570285714286
0,26.0,25.410571232205825
0,27.0,25.472148214285717
0,28.0,25.715070073891624
0,29.0,25.794735000000003
0,30.0,27.823022173913046
0,31.0,27.85725918918919
0,32.0,27.898238421052632
0,33.0,28.924559775219297
0,34.0,28.95017270398482
0,35.0,28.98247809018568
0,36.0,29.022549523809523
0,37.0,31.040625228194727
0,38.0,31.548650000000002
0,39.0,31.699269910641654
0,40.0,31.714586396126375
0,41.0,31.794187925590965
0,42.0,31.965069985540776
0,43.0,31.98010659913658
0,44.0,33.93914743348858
0,45.0,34.14568341291209
0,46.0,34.27550753343868
0,47.0,34.3205442982318
0,48.0,34.39565889686235
0,49.0,34.84870605576923
0,50.0,35.394088366176874
0,51.0,35.43792578796976
0,52.0,35.45419503736871
0,53.0,35.53238696737564
0,54.0,35.5037731546659
0,55.0,35.6783329838287
0,56.0,35.74410496215039
0,57.0,35.74029601677411
0,58.0,35.74834023146326
0,59.0,35.76708048325609
0,60.0,35.78039995835414
0,61.0,35.79402283386493
0,62.0,35.803845526046885
0,63.0,35.8412565205314
0,64.0,37.80965292672811
0,65.0,37.941820595010114
0,66.0,37.96411186992008
0,67.0,37.973963674846026
0,68.0,38.17719832300797
0,69.0,38.24747368514338
0,70.0,38.26015219410905
0,71.0,38.28017417434716
0,72.0,38.2918813435475
0,73.0,38.30350448387097
0,74.0,38.31430834101383
0,75.0,38.331184656322556
0,76.0,38.33716429339478
0,77.0,38.35116277498584
0,78.0,38.36867220671255
0,79.0,38.3953388602446
0,80.0,38.40179676506037
0,81.0,38.4106063380332
0,82.0,38.431221086883504
0,83.0,38.51354816052051
0,84.0,38.516357902236024
0,85.0,38.52718756805464
0,86.0,38.53000744125431
0,87.0,38.53306014458526
0,88.0,38.55014578895453
0,89.0,38.559100048643415
0,90.0,38.566479341013824
