,EpochNumber,SumOfValues
0,0.0,0.0
0,1.0,0.0
0,2.0,0.0
0,3.0,0.0
0,4.0,3.0
0,5.0,3.0
0,6.0,3.0
0,7.0,4.0
0,8.0,5.0
0,9.0,6.0
0,10.0,10.0
0,11.0,15.98986088578327
0,12.0,15.98989416669636
0,13.0,16.979999444544173
0,14.0,18.9799996343787
0,15.0,18.98492537026376
0,16.0,20.98492537301072
0,17.0,20.98492537311576
0,18.0,23.969988335417977
0,19.0,29.848963973239755
0,20.0,29.8868456418504
0,21.0,29.88684618324387
0,22.0,29.89144889384392
0,23.0,29.89144889384392
0,24.0,29.90105849363924
0,25.0,29.92789112429769
0,26.0,29.92828152338612
0,27.0,29.928281523390503
0,28.0,29.92828152339058
0,29.0,29.92987965598597
0,30.0,29.929914202592755
0,31.0,30.91011585534438
0,32.0,33.87537265386786
0,33.0,33.875372916403826
0,34.0,33.880249709325305
0,35.0,33.880249713198694
0,36.0,34.86536712796423
0,37.0,34.86537275445245
0,38.0,34.865372889726856
0,39.0,34.86537309621403
0,40.0,34.8653731184918
0,41.0,34.86537311993364
0,42.0,34.86537312003697
0,43.0,34.86537312007183
0,44.0,34.86537312007295
0,45.0,34.86537312018761
0,46.0,34.86537312019645
0,47.0,34.86537312019645
0,48.0,34.86537312019656
0,49.0,34.86537312019729
0,50.0,34.8653731201973
0,51.0,34.87020097497675
0,52.0,34.870200974976754
0,53.0,34.870200974976754
0,54.0,34.870200974976754
0,55.0,34.870200974976754
0,56.0,34.870200974976754
0,57.0,34.870200974976754
0,58.0,34.870200974976754
0,59.0,35.85527560184243
0,60.0,35.860152208906115
0,61.0,35.860152208906115
0,62.0,35.86493272552485
0,63.0,35.86493272552485
0,64.0,35.86493272552485
0,65.0,35.86493272552485
0,66.0,35.86493272552485
0,67.0,35.86493272552485
0,68.0,35.86493272552485
0,69.0,35.86493272552485
0,70.0,35.86493272552485
0,71.0,35.86493272552485
0,72.0,35.86493272552485
0,73.0,35.86493272552485
0,74.0,35.86493272552485
0,75.0,35.86493272552485
0,76.0,35.86493272552485
0,77.0,35.86493272552485
0,78.0,35.86493272552485
0,79.0,35.86493272552485
0,80.0,35.86493272552485
0,81.0,35.86493272552485
0,82.0,35.86493272552485
0,83.0,35.86493272552485
0,84.0,35.86493272552485
0,85.0,35.86980933258854
0,86.0,35.86980933258854
0,87.0,35.86980933258854
0,88.0,35.86980933258854
0,89.0,35.86980933258854
