,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,Uniformity_of_cell_shape,2,"{'aboveMean': 1, 'belowMean': 2}",0.6380468514226946,0,False,False
1,1,0,{'Uniformity_of_cell_shape': 'aboveMean'},True,Bland_chromatin,4,"{'belowMean': 3, 'aboveMean': 4}",0.1253020483680561,1,False,False
2,2,0,{'Uniformity_of_cell_shape': 'belowMean'},True,Uniformity_of_cell_size,2,"{'belowMean': 5, 'aboveMean': 6}",0.6850149116315315,1,True,True
3,3,1,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean'}",True,Normal_nucleoli,4,"{'belowMean': 7, 'aboveMean': 8}",0.4425316120497066,2,True,True
4,4,1,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'aboveMean'}",True,Bare_nuclei,4,"{'belowMean': 9, 'aboveMean': 10}",0.1041705891202324,2,False,False
5,5,2,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean'}",True,Bare_nuclei,2,"{'belowMean': 11, 'aboveMean': 12}",0.2463627956454381,2,False,False
6,6,2,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'aboveMean'}",True,,4,{},0.0,2,False,True
7,7,3,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Normal_nucleoli': 'belowMean'}",True,Mitoses,2,"{'belowMean': 13, 'aboveMean': 14}",0.9999884024080972,3,True,True
8,8,3,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Normal_nucleoli': 'aboveMean'}",True,Marginal_adhesion,4,"{'belowMean': 15, 'aboveMean': 16}",0.120600773656923,3,False,False
9,9,4,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Bare_nuclei': 'belowMean'}",True,Single_epithelial_cell_size,4,"{'belowMean': 17, 'aboveMean': 18}",0.9999897510677292,3,True,True
10,10,4,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Bare_nuclei': 'aboveMean'}",True,,4,{},0.0,3,False,True
11,11,5,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'belowMean'}",True,Bland_chromatin,2,"{'belowMean': 19, 'aboveMean': 20}",0.1115247060190468,3,False,False
12,12,5,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean'}",True,Normal_nucleoli,2,"{'belowMean': 21, 'aboveMean': 22}",0.6881875961743439,3,False,False
13,13,7,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Mitoses': 'belowMean'}",True,,2,{},0.0,4,False,True
14,14,7,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Normal_nucleoli': 'belowMean', 'Mitoses': 'aboveMean'}",True,,4,{},0.0,4,False,True
15,15,8,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'belowMean'}",True,Mitoses,4,"{'belowMean': 23, 'aboveMean': 24}",0.1760608718067331,4,False,False
16,16,8,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'aboveMean'}",True,,4,{},0.0,4,False,True
17,17,9,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Single_epithelial_cell_size': 'belowMean'}",True,,2,{},0.0,4,False,True
18,18,9,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Single_epithelial_cell_size': 'aboveMean'}",True,,4,{},0.0,4,False,True
19,19,11,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'belowMean', 'Bland_chromatin': 'belowMean'}",True,,2,{},0.0,4,False,True
20,20,11,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'belowMean', 'Bland_chromatin': 'aboveMean'}",True,Clump_thickness,2,"{'belowMean': 25, 'aboveMean': 26}",0.3544757533761294,4,False,False
21,21,12,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Normal_nucleoli': 'belowMean'}",True,Marginal_adhesion,2,"{'belowMean': 27, 'aboveMean': 28}",0.2146990264748002,4,False,False
22,22,12,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Normal_nucleoli': 'aboveMean'}",True,,4,{},0.0,4,False,True
23,23,15,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Mitoses': 'belowMean'}",True,Bare_nuclei,4,"{'aboveMean': 29, 'belowMean': 30}",0.2740103071367113,5,False,False
24,24,15,"{'Uniformity_of_cell_shape': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Mitoses': 'aboveMean'}",True,,4,{},0.0,5,False,True
25,25,20,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'belowMean'}",True,,2,{},0.0,5,False,True
26,26,20,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,Normal_nucleoli,2,"{'belowMean': 31, 'aboveMean': 32}",0.9999800684314308,5,False,False
27,27,21,"{'Uniformity_of_cell_shape': 'belowMean', 'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Normal_nucleoli': 'belowMean', 'Marginal_adhesion': 'belowMean'}",True,,2,{},0.0,5,False,True
