,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,Uniformity_of_cell_size,2,"{'belowMean': 1, 'aboveMean': 2}",0.6299822297555454,0,False,False
1,1,0,{'Uniformity_of_cell_size': 'belowMean'},True,Uniformity_of_cell_shape,2,"{'belowMean': 3, 'aboveMean': 4}",0.3703128194253662,1,False,False
2,2,0,{'Uniformity_of_cell_size': 'aboveMean'},True,Clump_thickness,4,"{'belowMean': 5, 'aboveMean': 6}",0.08494436117834413,1,False,False
3,3,1,"{'Uniformity_of_cell_size': 'belowMean', 'Uniformity_of_cell_shape': 'belowMean'}",True,Bare_nuclei,2,"{'belowMean': 7, 'aboveMean': 8}",0.22080731915531504,2,False,False
4,4,1,"{'Uniformity_of_cell_size': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean'}",True,Clump_thickness,4,"{'belowMean': 9, 'aboveMean': 10}",0.5641797438388476,2,False,False
5,5,2,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'belowMean'}",True,Mitoses,4,"{'belowMean': 11, 'aboveMean': 12}",0.13360122672365504,2,False,False
6,6,2,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,Bland_chromatin,4,"{'belowMean': 13, 'aboveMean': 14}",0.06221555968217213,2,False,False
7,7,3,"{'Uniformity_of_cell_size': 'belowMean', 'Uniformity_of_cell_shape': 'belowMean', 'Bare_nuclei': 'belowMean'}",True,Bland_chromatin,2,"{'belowMean': 15, 'aboveMean': 16}",0.13165728882814595,3,False,False
8,8,3,"{'Uniformity_of_cell_size': 'belowMean', 'Uniformity_of_cell_shape': 'belowMean', 'Bare_nuclei': 'aboveMean'}",True,Clump_thickness,2,"{'belowMean': 17, 'aboveMean': 18}",0.22164463281286884,3,False,False
9,9,4,"{'Uniformity_of_cell_size': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Clump_thickness': 'belowMean'}",True,,2,{},0.0,3,False,True
10,10,4,"{'Uniformity_of_cell_size': 'belowMean', 'Uniformity_of_cell_shape': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,Mitoses,4,"{'belowMean': 19, 'aboveMean': 20}",0.15528670329010727,3,False,False
11,11,5,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'belowMean', 'Mitoses': 'belowMean'}",True,Normal_nucleoli,4,"{'aboveMean': 21, 'belowMean': 22}",0.1964747981014735,3,False,False
