,EpochNumber,SumOfValues
0,0.0,0.0
0,1.0,0.0
0,2.0,1.0
0,3.0,2.0
0,4.0,2.0
0,5.0,3.0
0,6.0,5.0
0,7.0,10.099
0,8.0,12.152307692307692
0,9.0,12.2475
0,10.0,14.282857142857143
0,11.0,16.33
0,12.0,18.40684210526316
0,13.0,22.518
0,14.0,25.638947368421054
0,15.0,26.717550000000003
0,16.0,26.765052631578946
0,17.0,27.9544
0,18.0,30.197499999999998
0,19.0,31.272913533834586
0,20.0,35.177088049450546
0,21.0,38.33181607142858
0,22.0,40.4285829887218
0,23.0,42.51595052521008
0,24.0,43.94594628647215
0,25.0,47.832781334337874
0,26.0,48.97660902909582
0,27.0,50.58771249970826
0,28.0,50.672196168354446
0,29.0,51.54433530687272
0,30.0,51.94415192608454
0,31.0,52.94073777283043
0,32.0,53.37529154779774
0,33.0,53.42492336942733
0,34.0,53.593783516819826
0,35.0,53.724796876355185
0,36.0,53.96868499002587
0,37.0,54.40831594974608
0,38.0,54.47645267580016
0,39.0,54.729310761980464
0,40.0,55.17906306522869
0,41.0,55.22183556263696
0,42.0,55.27725219670436
0,43.0,55.422588699902235
0,44.0,55.443897998828874
0,45.0,56.49087412054669
0,46.0,56.59477821765155
0,47.0,56.707969394040646
0,48.0,56.86732535462051
0,49.0,56.92209877246223
0,50.0,56.941990582169026
0,51.0,59.11107332671938
0,52.0,60.10967036556886
0,53.0,60.248917603060725
0,54.0,60.29062109988115
0,55.0,60.30053910579372
0,56.0,60.364511600525006
0,57.0,60.395106602240055
0,58.0,61.422037937970316
0,59.0,63.44508067846374
0,60.0,63.571836092144885
0,61.0,63.63571871899958
0,62.0,64.69750705555765
0,63.0,64.73918716811241
0,64.0,64.96794418285558
0,65.0,65.02260518664055
0,66.0,65.06957348408423
0,67.0,65.09253550904198
0,68.0,65.1059986842721
0,69.0,65.15717823151559
0,70.0,65.20458374920118
0,71.0,65.28052635331984
0,72.0,65.42086924199157
0,73.0,65.47372897200896
0,74.0,65.50492365531902
0,75.0,65.61443810141418
0,76.0,66.65440005946346
0,77.0,66.66251956568719
0,78.0,66.69942287811574
0,79.0,66.71362897139069
0,80.0,66.72061580015081
0,81.0,66.74005303963547
0,82.0,66.74949255658034
0,83.0,66.80414089161519
0,84.0,66.82106566448734
0,85.0,66.83238412664755
0,86.0,66.83751577640781
0,87.0,66.86473588112295
0,88.0,66.89915713181016
0,89.0,70.00076684300613
