,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,Shell_weight,10.012567324955116,"{'belowMean': 1, 'aboveMean': 2}",7.626528324476971,0,False,False
1,1,0,{'Shell_weight': 'belowMean'},True,Sex,8.436342592592593,"{'M': 3, 'F': 4, 'I': 5}",5.169290593333655,1,False,False
2,2,0,{'Shell_weight': 'aboveMean'},True,Shucked_weight,11.7001239157373,"{'belowMean': 6, 'aboveMean': 7}",8.91219473864327,1,False,False
3,3,1,"{'Shell_weight': 'belowMean', 'Sex': 'M'}",True,Shucked_weight,9.263157894736842,"{'belowMean': 8, 'aboveMean': 9}",4.36929427641502,2,False,False
4,4,1,"{'Shell_weight': 'belowMean', 'Sex': 'F'}",True,Shucked_weight,10.017543859649123,"{'belowMean': 10, 'aboveMean': 11}",7.164419722157351,2,False,False
5,5,1,"{'Shell_weight': 'belowMean', 'Sex': 'I'}",True,Length,7.520661157024794,"{'belowMean': 12, 'aboveMean': 13}",4.371489382905874,2,False,False
6,6,2,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean'}",True,Sex,12.62162162162162,"{'F': 14, 'M': 15, 'I': 16}",10.020384269358278,2,False,False
7,7,2,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean'}",True,Height,11.55316091954023,"{'belowMean': 17, 'aboveMean': 18}",8.520371568135305,2,False,False
8,8,3,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Shucked_weight': 'belowMean'}",True,Diameter,9.352941176470589,"{'belowMean': 19, 'aboveMean': 20}",4.835079237174321,3,False,False
9,9,3,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Shucked_weight': 'aboveMean'}",True,Length,8.871794871794872,"{'aboveMean': 21, 'belowMean': 22}",1.5339972527472527,3,False,False
10,10,4,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Shucked_weight': 'belowMean'}",True,Height,10.28358208955224,"{'belowMean': 23, 'aboveMean': 24}",8.241977305590275,3,False,False
11,11,4,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Shucked_weight': 'aboveMean'}",True,Diameter,9.054054054054054,"{'aboveMean': 25, 'belowMean': 26}",1.497804054054054,3,False,False
12,12,5,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Length': 'belowMean'}",True,Height,7.316279069767442,"{'belowMean': 27, 'aboveMean': 28}",4.549590033655083,3,False,False
13,13,5,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Length': 'aboveMean'}",True,Height,9.148148148148149,"{'belowMean': 29, 'aboveMean': 30}",1.4965686274509804,3,False,False
14,14,6,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'F'}",True,Whole_weight,13.232558139534884,"{'aboveMean': 31, 'belowMean': 32}",11.311964504283964,3,False,False
15,15,6,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'M'}",True,Whole_weight,12.941176470588236,"{'belowMean': 33, 'aboveMean': 34}",9.806463326071167,3,False,False
16,16,6,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'I'}",True,Diameter,10.117647058823527,"{'aboveMean': 35, 'belowMean': 36}",2.6911764705882355,3,False,False
17,17,7,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Height': 'belowMean'}",True,Diameter,10.81578947368421,"{'aboveMean': 37, 'belowMean': 38}",5.940256045519203,3,False,False
18,18,7,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Height': 'aboveMean'}",True,Length,11.595744680851064,"{'aboveMean': 39, 'belowMean': 40}",8.605132263064556,3,False,False
19,19,8,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Shucked_weight': 'belowMean', 'Diameter': 'belowMean'}",True,Viscera_weight,9.191780821917808,"{'belowMean': 41, 'aboveMean': 42}",4.814770696843358,4,False,False
20,20,8,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Shucked_weight': 'belowMean', 'Diameter': 'aboveMean'}",True,Viscera_weight,10.333333333333334,"{'belowMean': 43, 'aboveMean': 44}",3.353641456582633,4,False,False
21,21,9,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Shucked_weight': 'aboveMean', 'Length': 'aboveMean'}",True,Height,9.03125,"{'aboveMean': 45, 'belowMean': 46}",1.616176470588235,4,False,False
22,22,9,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Shucked_weight': 'aboveMean', 'Length': 'belowMean'}",True,Height,8.142857142857142,"{'belowMean': 47, 'aboveMean': 48}",0.2023809523809523,4,False,False
23,23,10,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Shucked_weight': 'belowMean', 'Height': 'belowMean'}",True,Whole_weight,9.923809523809524,"{'belowMean': 49, 'aboveMean': 50}",7.6746336996336995,4,False,False
24,24,10,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Shucked_weight': 'belowMean', 'Height': 'aboveMean'}",True,Diameter,11.586206896551724,"{'belowMean': 51, 'aboveMean': 52}",9.724137931034482,4,False,False
25,25,11,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Shucked_weight': 'aboveMean', 'Diameter': 'aboveMean'}",True,Length,9.15625,"{'belowMean': 53, 'aboveMean': 54}",1.5234375,4,False,False
