,Unnamed: 0,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,0,-1,{},True,month,1.0219290937126768,"{3: 1, 10: 2, 8: 3, 9: 4, 6: 5, 2: 6, 1: 7, 7: 8, 4: 9, 12: 10}",1.7870344217988057,0,False,False
1,1,1,0,{'month': 3},True,day,0.5989719859312629,"{5: 11, 7: 12, 6: 13, 1: 14, 4: 15, 2: 16, 3: 17}",0.9079308538295492,1,True,True
2,2,2,0,{'month': 10},True,day,0.8935656015964926,"{2: 18, 1: 19, 5: 20, 3: 21, 7: 22, 6: 23}",0.322600695496244,1,False,False
3,3,3,0,{'month': 8},True,day,0.9457943288188432,"{7: 24, 1: 25, 6: 26, 2: 27, 3: 28, 4: 29, 5: 30}",1.6731339909970473,1,False,False
4,4,4,0,{'month': 9},True,day,1.1540720559547322,"{6: 31, 1: 32, 3: 33, 5: 34, 2: 35, 7: 36, 4: 37}",2.0016837248054578,1,False,False
5,5,5,0,{'month': 6},True,day,1.0076605052084122,"{7: 38, 6: 39, 1: 40, 3: 41}",1.294407192397083,1,False,False
6,6,6,0,{'month': 2},True,,0.0,{},0.0,1,False,True
7,7,7,0,{'month': 1},True,,0.0,{},0.0,1,False,True
8,8,8,0,{'month': 7},True,day,1.5590055672496723,"{7: 42, 6: 43, 5: 44, 2: 45, 3: 46, 4: 47}",0.3574846300749199,1,False,False
9,9,9,0,{'month': 4},True,day,1.652071300046357,"{4: 48, 3: 49, 7: 50}",2.1313164797201094,1,False,False
10,10,10,0,{'month': 12},True,RH,2.800845883889027,"{'belowMean': 51, 'aboveMean': 52}",0.006685666847739,1,True,True
11,11,11,1,"{'month': 3, 'day': 5}",True,ISI,0.5820644937056968,"{'belowMean': 53, 'aboveMean': 54}",0.0783745842546549,2,False,False
12,12,12,1,"{'month': 3, 'day': 7}",True,ISI,0.8575374100690353,"{'aboveMean': 55, 'belowMean': 56}",0.0,2,False,False
13,13,13,1,"{'month': 3, 'day': 6}",True,X,1.1299331122365952,"{'aboveMean': 57, 'belowMean': 58}",1.9151232571930172,2,False,False
14,14,14,1,"{'month': 3, 'day': 1}",True,X,0.2529002279196199,"{'belowMean': 59, 'aboveMean': 60}",0.0,2,False,False
15,15,15,1,"{'month': 3, 'day': 4}",True,X,1.0147315859367974,"{'belowMean': 61, 'aboveMean': 62}",0.0,2,False,False
16,16,16,1,"{'month': 3, 'day': 2}",True,,0.0,{},0.0,2,False,True
