,EpochNumber,SumOfValues
0,0.0,0.0
0,1.0,0.0
0,2.0,0.0
0,3.0,2.0
0,4.0,3.0
0,5.0,5.0
0,6.0,8.0
0,7.0,10.0
0,8.0,12.989656766439383
0,9.0,13.989976475806516
0,10.0,16.989999883644263
0,11.0,17.960588230905792
0,12.0,19.97978474572216
0,13.0,20.96801607939312
0,14.0,24.959991879115016
0,15.0,24.959992125692693
0,16.0,25.959992127102296
0,17.0,29.95999212729308
0,18.0,33.93058036259235
0,19.0,36.92248721570763
0,20.0,38.93971645939991
0,21.0,38.93994545193945
0,22.0,42.8883961924174
0,23.0,44.86246068547791
0,24.0,44.87025559280513
0,25.0,47.84618648048982
0,26.0,48.846263351530965
0,27.0,48.84823248303263
0,28.0,48.8482324955681
0,29.0,48.84823249564913
0,30.0,48.84823249573101
0,31.0,48.85024198765712
0,32.0,48.85222327750402
0,33.0,48.85222338710335
0,34.0,48.85616753558225
0,35.0,48.85616761830195
0,36.0,48.8561676382121
0,37.0,51.81866270411846
0,38.0,51.818662704121735
0,39.0,51.82249897750711
0,40.0,51.83419156865617
0,41.0,51.83419156867487
0,42.0,51.834191568674925
0,43.0,51.83419156869378
0,44.0,52.82612075527997
0,45.0,52.82612075528016
0,46.0,53.80426608540714
0,47.0,54.80442077554173
0,48.0,54.80442077554173
0,49.0,57.79244472763754
0,50.0,57.79244472763754
0,51.0,60.73494375325495
0,52.0,60.73494733577865
0,53.0,60.73499373348856
0,54.0,60.73499373348856
0,55.0,60.73499373385753
0,56.0,60.734994987502354
0,57.0,60.73696605752046
0,58.0,60.74669829921248
0,59.0,60.74669829921248
0,60.0,60.7466983694529
0,61.0,60.74669837260734
0,62.0,60.74669837409431
0,63.0,60.74669837419478
0,64.0,60.74669837421338
0,65.0,61.74669837421338
0,66.0,61.74669837421703
0,67.0,61.74669837421703
0,68.0,61.74669837421703
0,69.0,61.74669837421703
0,70.0,61.74669837421703
0,71.0,62.73669837421703
0,72.0,62.73669837421703
0,73.0,62.73669837421707
0,74.0,62.73669837421707
0,75.0,62.73669837421707
0,76.0,62.73669841566985
0,77.0,62.7366984207989
0,78.0,62.7366984207989
0,79.0,62.7366984207989
0,80.0,62.7542758558064
0,81.0,64.74427585580649
0,82.0,64.7442758558065
0,83.0,64.7442758558065
0,84.0,64.74624403100992
0,85.0,64.74624403100992
0,86.0,64.74624403100992
0,87.0,64.74624407759175
0,88.0,64.74819257104674
