,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,-1,{},True,safety,unacc,"{0: 1, 1: 2, 2: 3}",0.16098482868072383,0,False,False
1,1,0,{'safety': 0},True,,unacc,{},0.0,1,False,True
2,2,0,{'safety': 1},True,persons,unacc,"{0: 4, 1: 5, 2: 6}",0.1856900447592718,1,False,False
3,3,0,{'safety': 2},True,persons,unacc,"{0: 7, 1: 8, 2: 9}",0.31008580812564074,1,False,False
4,4,2,"{'safety': 1, 'persons': 0}",True,,unacc,{},0.0,2,False,True
5,5,2,"{'safety': 1, 'persons': 1}",True,lug_boot,acc,"{0: 10, 1: 11, 2: 12}",0.13370620905865827,2,False,False
6,6,2,"{'safety': 1, 'persons': 2}",True,buying,acc,"{3: 13, 1: 14, 2: 15, 0: 16}",0.1266428645883442,2,False,False
7,7,3,"{'safety': 2, 'persons': 0}",True,,unacc,{},0.0,2,False,True
8,8,3,"{'safety': 2, 'persons': 1}",True,buying,acc,"{3: 17, 2: 18, 0: 19, 1: 20}",0.24511195746380476,2,False,False
9,9,3,"{'safety': 2, 'persons': 2}",True,buying,acc,"{2: 21, 3: 22, 1: 23, 0: 24}",0.25570843661990517,2,False,False
10,10,5,"{'safety': 1, 'persons': 1, 'lug_boot': 0}",True,buying,unacc,"{3: 25, 2: 26, 1: 27, 0: 28}",0.21227029294357516,3,False,False
11,11,5,"{'safety': 1, 'persons': 1, 'lug_boot': 1}",True,doors,acc,"{0: 29, 1: 30, 3: 31, 2: 32}",0.16854918456545098,3,False,False
12,12,5,"{'safety': 1, 'persons': 1, 'lug_boot': 2}",True,buying,acc,"{3: 33, 2: 34, 0: 35, 1: 36}",0.27975641346790947,3,False,False
13,13,6,"{'safety': 1, 'persons': 2, 'buying': 3}",True,maint,unacc,"{3: 37, 2: 38, 1: 39, 0: 40}",0.29209252641148536,3,False,False
14,14,6,"{'safety': 1, 'persons': 2, 'buying': 1}",True,lug_boot,acc,"{0: 41, 2: 42, 1: 43}",0.4618645214293881,3,False,False
15,15,6,"{'safety': 1, 'persons': 2, 'buying': 2}",True,lug_boot,unacc,"{0: 44, 1: 45, 2: 46}",0.260428611878484,3,False,False
16,16,6,"{'safety': 1, 'persons': 2, 'buying': 0}",True,lug_boot,acc,"{0: 47, 2: 48, 1: 49}",0.1842012683011661,3,False,False
17,17,8,"{'safety': 2, 'persons': 1, 'buying': 3}",True,maint,acc,"{3: 50, 2: 51, 0: 52, 1: 53}",0.4849455163851533,3,False,False
18,18,8,"{'safety': 2, 'persons': 1, 'buying': 2}",True,maint,acc,"{3: 54, 2: 55, 0: 56, 1: 57}",0.5134497233487889,3,False,False
19,19,8,"{'safety': 2, 'persons': 1, 'buying': 0}",True,maint,vgood,"{3: 58, 2: 59, 0: 60, 1: 61}",0.47132499010452666,3,False,False
20,20,8,"{'safety': 2, 'persons': 1, 'buying': 1}",True,maint,acc,"{1: 62, 2: 63, 3: 64, 0: 65}",0.4299455256040065,3,False,False
21,21,9,"{'safety': 2, 'persons': 2, 'buying': 2}",True,maint,unacc,"{3: 66, 2: 67, 1: 68, 0: 69}",0.6117198330310752,3,False,False
22,22,9,"{'safety': 2, 'persons': 2, 'buying': 3}",True,maint,unacc,"{3: 70, 2: 71, 1: 72, 0: 73}",0.4207804574567612,3,False,False
