,buying,maint,doors,persons,lug_boot,safety,Class
223,3,1,0,0,2,1,unacc
802,2,0,1,2,0,1,unacc
40,3,3,1,1,1,1,unacc
1165,1,1,3,0,1,1,unacc
158,3,2,1,2,1,2,unacc
1243,1,0,2,0,0,1,unacc
1088,1,1,0,0,2,2,unacc
769,2,0,0,1,1,1,unacc
1149,1,1,2,1,2,0,unacc
1521,0,1,0,1,0,0,unacc
318,3,1,3,2,1,0,unacc
264,3,1,1,2,1,0,unacc
110,3,2,0,0,0,2,unacc
640,2,2,3,2,0,1,unacc
1101,1,1,0,2,1,0,unacc
130,3,2,0,2,1,1,unacc
399,3,0,2,2,1,0,unacc
364,3,0,1,1,1,1,unacc
1012,1,2,1,1,1,1,unacc
972,1,2,0,0,0,0,unacc
196,3,2,3,0,2,1,unacc
1242,1,0,2,0,0,0,unacc
1134,1,1,2,0,0,0,unacc
597,2,2,2,0,1,0,unacc
1302,0,3,0,0,2,0,unacc
306,3,1,3,1,0,0,unacc
1011,1,2,1,1,1,0,unacc
1306,0,3,0,1,0,1,unacc
1274,1,0,3,0,1,2,unacc
1542,0,1,1,0,1,0,unacc
150,3,2,1,1,2,0,unacc
768,2,0,0,1,1,0,unacc
994,1,2,0,2,1,1,unacc
541,2,2,0,0,0,1,unacc
792,2,0,1,1,0,0,unacc
13,3,3,0,1,1,1,unacc
985,1,2,0,1,1,1,unacc
37,3,3,1,1,0,1,unacc
1188,1,0,0,0,0,0,unacc
27,3,3,1,0,0,0,unacc
42,3,3,1,1,2,0,unacc
429,3,0,3,2,2,0,unacc
212,3,2,3,2,1,2,unacc
574,2,2,1,0,2,1,unacc
432,2,3,0,0,0,0,unacc
1318,0,3,0,2,1,1,unacc
45,3,3,1,2,0,0,unacc
1254,1,0,2,1,1,0,unacc
895,1,3,1,0,1,1,unacc
161,3,2,1,2,2,2,unacc
482,2,3,1,2,1,2,unacc
205,3,2,3,1,2,1,unacc
1058,1,2,3,0,1,2,unacc
1304,0,3,0,0,2,2,unacc
1138,1,1,2,0,1,1,unacc
871,1,3,0,0,2,1,unacc
476,2,3,1,1,2,2,unacc
526,2,3,3,1,1,1,unacc
1196,1,0,0,0,2,2,unacc
309,3,1,3,1,1,0,unacc
1632,0,0,0,1,1,0,unacc
642,2,2,3,2,1,0,unacc
339,3,0,0,1,2,0,unacc
919,1,3,2,0,0,1,unacc
1433,0,2,1,0,0,2,unacc
1020,1,2,1,2,1,0,unacc
402,3,0,2,2,2,0,unacc
453,2,3,0,2,1,0,unacc
585,2,2,1,2,0,0,unacc
1152,1,1,2,2,0,0,unacc
267,3,1,1,2,2,0,unacc
301,3,1,3,0,1,1,unacc
118,3,2,0,1,0,1,unacc
452,2,3,0,2,0,2,unacc
648,2,1,0,0,0,0,unacc
1379,0,3,3,0,0,2,unacc
1155,1,1,2,2,1,0,unacc
990,1,2,0,2,0,0,unacc
812,2,0,2,0,0,2,unacc
333,3,0,0,1,0,0,unacc
321,3,1,3,2,2,0,unacc
1531,0,1,0,2,0,1,unacc
54,3,3,2,0,0,0,unacc
1266,1,0,2,2,2,0,unacc
1044,1,2,2,2,0,0,unacc
569,2,2,1,0,0,2,unacc
631,2,2,3,1,0,1,unacc
1702,0,0,3,0,0,1,unacc
1236,1,0,1,2,1,0,unacc
316,3,1,3,2,0,1,unacc
1459,0,2,2,0,0,1,unacc
75,3,3,2,2,1,0,unacc
601,2,2,2,0,2,1,unacc
1320,0,3,0,2,2,0,unacc
82,3,3,3,0,0,1,unacc
1357,0,3,2,0,2,1,unacc
211,3,2,3,2,1,1,unacc
104,3,3,3,2,1,2,unacc
438,2,3,0,0,2,0,unacc
1303,0,3,0,0,2,1,unacc
1640,0,0,0,2,0,2,unacc
300,3,1,3,0,1,0,unacc
921,1,3,2,0,1,0,unacc
178,3,2,2,1,2,1,unacc
1374,0,3,2,2,2,0,unacc
449,2,3,0,1,2,2,unacc
588,2,2,1,2,1,0,unacc
580,2,2,1,1,1,1,unacc
1027,1,2,2,0,0,1,unacc
1722,0,0,3,2,1,0,unacc
1682,0,0,2,0,2,2,unacc
548,2,2,0,0,2,2,unacc
894,1,3,1,0,1,0,unacc
172,3,2,2,1,0,1,unacc
522,2,3,3,1,0,0,unacc
64,3,3,2,1,0,1,unacc
652,2,1,0,0,1,1,unacc
818,2,0,2,0,2,2,unacc
102,3,3,3,2,1,0,unacc
1170,1,1,3,1,0,0,unacc
630,2,2,3,1,0,0,unacc
930,1,3,2,1,1,0,unacc
169,3,2,2,0,2,1,unacc
925,1,3,2,0,2,1,unacc
30,3,3,1,0,1,0,unacc
258,3,1,1,1,2,0,unacc
651,2,1,0,0,1,0,unacc
1398,0,3,3,2,1,0,unacc
852,2,0,3,1,2,0,unacc
981,1,2,0,1,0,0,unacc
1111,1,1,1,0,1,1,unacc
486,2,3,2,0,0,0,unacc
1359,0,3,2,1,0,0,unacc
1139,1,1,2,0,1,2,unacc
511,2,3,2,2,2,1,unacc
1705,0,0,3,0,1,1,unacc
564,2,2,0,2,2,0,unacc
56,3,3,2,0,0,2,unacc
1678,0,0,2,0,1,1,unacc
10,3,3,0,1,0,1,unacc
470,2,3,1,1,0,2,unacc
499,2,3,2,1,1,1,unacc
463,2,3,1,0,1,1,unacc
1083,1,1,0,0,1,0,unacc
492,2,3,2,0,2,0,unacc
497,2,3,2,1,0,2,unacc
146,3,2,1,1,0,2,unacc
1570,0,1,2,0,1,1,unacc
1462,0,2,2,0,1,1,unacc
1396,0,3,3,2,0,1,unacc
81,3,3,3,0,0,0,unacc
744,2,1,3,1,2,0,unacc
1584,0,1,2,2,0,0,unacc
855,2,0,3,2,0,0,unacc
553,2,2,0,1,1,1,unacc
38,3,3,1,1,0,2,unacc
764,2,0,0,0,2,2,unacc
1311,0,3,0,1,2,0,unacc
892,1,3,1,0,0,1,unacc
460,2,3,1,0,0,1,unacc
21,3,3,0,2,1,0,unacc
1515,0,1,0,0,1,0,unacc
1649,0,0,1,0,0,2,unacc
1166,1,1,3,0,1,2,unacc
139,3,2,1,0,1,1,unacc
1593,0,1,3,0,0,0,unacc
22,3,3,0,2,1,1,unacc
1446,0,2,1,1,2,0,unacc
1406,0,2,0,0,0,2,unacc
7,3,3,0,0,2,1,unacc
1328,0,3,1,0,1,2,unacc
1513,0,1,0,0,0,1,unacc
710,2,1,2,0,2,2,unacc
1281,1,0,3,1,1,0,unacc
1336,0,3,1,1,1,1,unacc
586,2,2,1,2,0,1,unacc
46,3,3,1,2,0,1,unacc
473,2,3,1,1,1,2,unacc
1263,1,0,2,2,1,0,unacc
963,1,3,3,2,0,0,unacc
502,2,3,2,1,2,1,unacc
517,2,3,3,0,1,1,unacc
976,1,2,0,0,1,1,unacc
1189,1,0,0,0,0,1,unacc
331,3,0,0,0,2,1,unacc
927,1,3,2,1,0,0,unacc
386,3,0,2,0,2,2,unacc
624,2,2,3,0,1,0,unacc
388,3,0,2,1,0,1,unacc
411,3,0,3,0,2,0,unacc
1190,1,0,0,0,0,2,unacc
1247,1,0,2,0,1,2,unacc
447,2,3,0,1,2,0,unacc
52,3,3,1,2,2,1,unacc
527,2,3,3,1,1,2,unacc
1193,1,0,0,0,1,2,unacc
36,3,3,1,1,0,0,unacc
285,3,1,2,1,2,0,unacc
191,3,2,3,0,0,2,unacc
289,3,1,2,2,0,1,unacc
615,2,2,2,2,1,0,unacc
900,1,3,1,1,0,0,unacc
375,3,0,1,2,2,0,unacc
101,3,3,3,2,0,2,unacc
1074,1,2,3,2,1,0,unacc
555,2,2,0,1,2,0,unacc
445,2,3,0,1,1,1,unacc
513,2,3,3,0,0,0,unacc
1655,0,0,1,0,2,2,unacc
876,1,3,0,1,1,0,unacc
1626,0,0,0,0,2,0,unacc
666,2,1,0,2,0,0,unacc
1490,0,2,3,0,1,2,unacc
598,2,2,2,0,1,1,unacc
348,3,0,0,2,2,0,unacc
912,1,3,1,2,1,0,unacc
690,2,1,1,1,2,0,unacc
1368,0,3,2,2,0,0,unacc
