,Unnamed: 0,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,0,-1,{},True,Shell_weight,9.92160383004189,"{'belowMean': 1, 'aboveMean': 2}",7.713432423386103,0,False,False
1,1,1,0,{'Shell_weight': 'belowMean'},True,Sex,8.429398148148149,"{'M': 3, 'I': 4, 'F': 5}",5.306764821412515,1,False,False
2,2,2,0,{'Shell_weight': 'aboveMean'},True,Shucked_weight,11.519206939281288,"{'belowMean': 6, 'aboveMean': 7}",8.857913124506116,1,False,False
3,3,3,1,"{'Shell_weight': 'belowMean', 'Sex': 'M'}",True,Height,9.246861924686192,"{'belowMean': 8, 'aboveMean': 9}",5.675411343164994,2,False,False
4,4,4,1,"{'Shell_weight': 'belowMean', 'Sex': 'I'}",True,Height,7.456709956709957,"{'belowMean': 10, 'aboveMean': 11}",3.982773953996976,2,False,False
5,5,5,1,"{'Shell_weight': 'belowMean', 'Sex': 'F'}",True,Length,9.987730061349692,"{'aboveMean': 12, 'belowMean': 13}",6.215497241841522,2,False,False
6,6,6,2,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean'}",True,Sex,12.5546875,"{'F': 14, 'M': 15, 'I': 16}",11.028462551163024,2,False,False
7,7,7,2,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean'}",True,Length,11.3240058910162,"{'aboveMean': 17, 'belowMean': 18}",8.181046161703552,2,False,False
8,8,8,3,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'belowMean'}",True,Diameter,8.983870967741936,"{'belowMean': 19, 'aboveMean': 20}",4.832138590203106,3,False,False
9,9,9,3,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'aboveMean'}",True,Length,10.169811320754716,"{'belowMean': 21, 'aboveMean': 22}",6.661353285621341,3,False,False
10,10,10,4,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'belowMean'}",True,Length,7.206235011990407,"{'belowMean': 23, 'aboveMean': 24}",3.7980173126456096,3,False,False
11,11,11,4,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'aboveMean'}",True,Viscera_weight,9.77777777777778,"{'belowMean': 25, 'aboveMean': 26}",4.310555555555555,3,False,False
12,12,12,5,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'aboveMean'}",True,Diameter,9.176470588235292,"{'belowMean': 27, 'aboveMean': 28}",2.2035389765662363,3,False,False
13,13,13,5,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'belowMean'}",True,Height,10.357142857142858,"{'belowMean': 29, 'aboveMean': 30}",7.674514439049323,3,False,False
14,14,14,6,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'F'}",True,Whole_weight,13.433962264150944,"{'belowMean': 31, 'aboveMean': 32}",15.22012578616352,3,False,False
15,15,15,6,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'M'}",True,Whole_weight,12.51851851851852,"{'aboveMean': 33, 'belowMean': 34}",7.6875,3,False,False
16,16,16,6,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'I'}",True,Whole_weight,10.428571428571429,"{'aboveMean': 35, 'belowMean': 36}",5.441991341991342,3,False,False
17,17,17,7,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'aboveMean'}",True,Viscera_weight,11.355754857997011,"{'aboveMean': 37, 'belowMean': 38}",8.219999649716303,3,False,False
18,18,18,7,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'belowMean'}",True,Sex,9.2,"{'M': 39, 'F': 40, 'I': 41}",1.4214285714285717,3,False,False
19,19,19,8,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'belowMean', 'Diameter': 'belowMean'}",True,Viscera_weight,8.87037037037037,"{'belowMean': 42, 'aboveMean': 43}",4.92303216167335,4,False,False
20,20,20,8,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'belowMean', 'Diameter': 'aboveMean'}",True,Shucked_weight,9.75,"{'belowMean': 44, 'aboveMean': 45}",3.9791666666666665,4,False,False
21,21,21,9,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'aboveMean', 'Length': 'belowMean'}",True,Whole_weight,11.344827586206897,"{'aboveMean': 46, 'belowMean': 47}",10.801724137931034,4,False,False
22,22,22,9,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'aboveMean', 'Length': 'aboveMean'}",True,Shucked_weight,8.75,"{'aboveMean': 48, 'belowMean': 49}",1.2407407407407407,4,True,True
23,23,23,10,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'belowMean', 'Length': 'belowMean'}",True,Diameter,7.107692307692307,"{'belowMean': 50, 'aboveMean': 51}",3.907745312396475,4,False,False
24,24,24,10,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'belowMean', 'Length': 'aboveMean'}",True,Shucked_weight,8.62962962962963,"{'belowMean': 52, 'aboveMean': 53}",0.913131313131313,4,False,False
25,25,25,11,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'aboveMean', 'Viscera_weight': 'belowMean'}",True,Shucked_weight,9.675,"{'belowMean': 54, 'aboveMean': 55}",4.37671568627451,4,False,False
26,26,26,11,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'aboveMean', 'Viscera_weight': 'aboveMean'}",True,Shucked_weight,10.6,"{'aboveMean': 56, 'belowMean': 57}",2.1333333333333337,4,False,False
27,27,27,12,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'aboveMean', 'Diameter': 'belowMean'}",True,Height,10.2,"{'aboveMean': 58, 'belowMean': 59}",2.438095238095238,4,False,False
28,28,28,12,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'aboveMean', 'Diameter': 'aboveMean'}",True,Viscera_weight,8.926829268292684,"{'belowMean': 60, 'aboveMean': 61}",1.7862369337979094,4,False,False
29,29,29,13,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'belowMean', 'Height': 'belowMean'}",True,Diameter,10.081395348837209,"{'belowMean': 62, 'aboveMean': 63}",8.075581395348838,4,False,False
30,30,30,13,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'belowMean', 'Height': 'aboveMean'}",True,Viscera_weight,11.26923076923077,"{'belowMean': 64, 'aboveMean': 65}",4.808974358974359,4,False,False
31,31,31,14,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'F', 'Whole_weight': 'belowMean'}",True,Viscera_weight,12.88888888888889,"{'belowMean': 66, 'aboveMean': 67}",13.816339869281046,4,False,False
32,32,32,14,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'F', 'Whole_weight': 'aboveMean'}",True,Viscera_weight,14.0,"{'belowMean': 68, 'aboveMean': 69}",15.09311740890688,4,False,False
33,33,33,15,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'M', 'Whole_weight': 'aboveMean'}",True,Height,13.166666666666666,"{'aboveMean': 70, 'belowMean': 71}",5.977777777777778,4,False,False
34,34,34,15,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'M', 'Whole_weight': 'belowMean'}",True,Diameter,11.708333333333334,"{'aboveMean': 72, 'belowMean': 73}",8.819327731092438,4,False,False
35,35,35,16,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'I', 'Whole_weight': 'aboveMean'}",True,Height,11.7,"{'aboveMean': 74, 'belowMean': 75}",6.4,4,False,False
36,36,36,16,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'I', 'Whole_weight': 'belowMean'}",True,Length,9.272727272727272,"{'aboveMean': 76, 'belowMean': 77}",3.111111111111111,4,False,False
37,37,37,17,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'aboveMean', 'Viscera_weight': 'aboveMean'}",True,Sex,11.402208201892744,"{'M': 78, 'F': 79, 'I': 80}",8.215983995228436,4,False,False
38,38,38,17,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'aboveMean', 'Viscera_weight': 'belowMean'}",True,Sex,10.514285714285714,"{'M': 81, 'F': 82, 'I': 83}",7.283333333333334,4,False,False
39,39,39,18,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'belowMean', 'Sex': 'M'}",True,Viscera_weight,8.428571428571429,"{'aboveMean': 84, 'belowMean': 85}",0.1904761904761904,4,False,False
40,40,40,18,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'belowMean', 'Sex': 'F'}",True,Diameter,11.5,"{'aboveMean': 86, 'belowMean': 87}",0.0,4,False,False
41,41,41,18,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'belowMean', 'Sex': 'I'}",True,,10.0,{},0.0,4,False,True
42,42,42,19,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'belowMean', 'Diameter': 'belowMean', 'Viscera_weight': 'belowMean'}",True,Shucked_weight,8.847133757961783,"{'belowMean': 88, 'aboveMean': 89}",5.0690229382623535,5,False,False
43,43,43,19,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'belowMean', 'Diameter': 'belowMean', 'Viscera_weight': 'aboveMean'}",True,Shucked_weight,9.6,"{'belowMean': 90, 'aboveMean': 91}",0.15,5,False,False
44,44,44,20,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'belowMean', 'Diameter': 'aboveMean', 'Shucked_weight': 'belowMean'}",True,Viscera_weight,10.0,"{'belowMean': 92, 'aboveMean': 93}",5.714285714285714,5,False,False
45,45,45,20,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'belowMean', 'Diameter': 'aboveMean', 'Shucked_weight': 'aboveMean'}",True,Viscera_weight,9.25,"{'belowMean': 94, 'aboveMean': 95}",0.3333333333333333,5,False,False
46,46,46,21,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'aboveMean', 'Length': 'belowMean', 'Whole_weight': 'aboveMean'}",True,,14.0,{},0.0,5,False,True
47,47,47,21,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'aboveMean', 'Length': 'belowMean', 'Whole_weight': 'belowMean'}",True,Shucked_weight,11.25,"{'belowMean': 96, 'aboveMean': 97}",10.51851851851852,5,False,False
48,48,48,22,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'aboveMean', 'Length': 'aboveMean', 'Shucked_weight': 'aboveMean'}",True,Whole_weight,8.555555555555555,"{'aboveMean': 98, 'belowMean': 99}",0.9503968253968256,5,True,True
49,49,49,22,"{'Shell_weight': 'belowMean', 'Sex': 'M', 'Height': 'aboveMean', 'Length': 'aboveMean', 'Shucked_weight': 'belowMean'}",True,Diameter,9.333333333333334,"{'aboveMean': 100, 'belowMean': 101}",1.5333333333333332,5,False,False
50,50,50,23,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'belowMean', 'Length': 'belowMean', 'Diameter': 'belowMean'}",True,Shucked_weight,7.082687338501292,"{'belowMean': 102, 'aboveMean': 103}",3.909123331180017,5,False,False
51,51,51,23,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'belowMean', 'Length': 'belowMean', 'Diameter': 'aboveMean'}",True,Shucked_weight,10.333333333333334,{'belowMean': 104},3.555555555555556,5,False,False
52,52,52,24,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'belowMean', 'Length': 'aboveMean', 'Shucked_weight': 'belowMean'}",True,Diameter,8.454545454545455,"{'belowMean': 105, 'aboveMean': 106}",0.6013986013986015,5,False,False
53,53,53,24,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'belowMean', 'Length': 'aboveMean', 'Shucked_weight': 'aboveMean'}",True,Whole_weight,9.4,"{'belowMean': 107, 'aboveMean': 108}",2.2,5,False,False
54,54,54,25,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'aboveMean', 'Viscera_weight': 'belowMean', 'Shucked_weight': 'belowMean'}",True,Length,9.588235294117649,"{'belowMean': 109, 'aboveMean': 110}",4.190787426081544,5,False,False
55,55,55,25,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'aboveMean', 'Viscera_weight': 'belowMean', 'Shucked_weight': 'aboveMean'}",True,Diameter,10.166666666666666,"{'aboveMean': 111, 'belowMean': 112}",4.791666666666667,5,False,False
56,56,56,26,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'aboveMean', 'Viscera_weight': 'aboveMean', 'Shucked_weight': 'aboveMean'}",True,Diameter,9.666666666666666,{'aboveMean': 113},0.888888888888889,5,False,False
57,57,57,26,"{'Shell_weight': 'belowMean', 'Sex': 'I', 'Height': 'aboveMean', 'Viscera_weight': 'aboveMean', 'Shucked_weight': 'belowMean'}",True,Diameter,12.0,{'aboveMean': 114},4.0,5,False,False
58,58,58,27,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'aboveMean', 'Diameter': 'belowMean', 'Height': 'aboveMean'}",True,Shucked_weight,11.666666666666666,"{'belowMean': 115, 'aboveMean': 116}",0.1666666666666666,5,False,False
59,59,59,27,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'aboveMean', 'Diameter': 'belowMean', 'Height': 'belowMean'}",True,Shucked_weight,9.571428571428571,"{'belowMean': 117, 'aboveMean': 118}",0.4761904761904762,5,False,False
60,60,60,28,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'aboveMean', 'Diameter': 'aboveMean', 'Viscera_weight': 'belowMean'}",True,Shucked_weight,9.285714285714286,"{'belowMean': 119, 'aboveMean': 120}",1.6870748299319729,5,False,False
61,61,61,28,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'aboveMean', 'Diameter': 'aboveMean', 'Viscera_weight': 'aboveMean'}",True,Shucked_weight,8.55,"{'belowMean': 121, 'aboveMean': 122}",1.5466666666666666,5,False,False
62,62,62,29,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'belowMean', 'Height': 'belowMean', 'Diameter': 'belowMean'}",True,Viscera_weight,10.0,"{'belowMean': 123, 'aboveMean': 124}",8.11672473867596,5,False,False
63,63,63,29,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'belowMean', 'Height': 'belowMean', 'Diameter': 'aboveMean'}",True,Viscera_weight,13.5,"{'aboveMean': 125, 'belowMean': 126}",0.0,5,False,False
64,64,64,30,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'belowMean', 'Height': 'aboveMean', 'Viscera_weight': 'belowMean'}",True,Whole_weight,11.7,"{'belowMean': 127, 'aboveMean': 128}",5.2368421052631575,5,False,False
65,65,65,30,"{'Shell_weight': 'belowMean', 'Sex': 'F', 'Length': 'belowMean', 'Height': 'aboveMean', 'Viscera_weight': 'aboveMean'}",True,Whole_weight,9.833333333333334,"{'belowMean': 129, 'aboveMean': 130}",0.7999999999999999,5,False,False
66,66,66,31,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'F', 'Whole_weight': 'belowMean', 'Viscera_weight': 'belowMean'}",True,Diameter,12.058823529411764,"{'aboveMean': 131, 'belowMean': 132}",8.665158371040725,5,False,False
67,67,67,31,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'F', 'Whole_weight': 'belowMean', 'Viscera_weight': 'aboveMean'}",True,Diameter,14.3,"{'aboveMean': 133, 'belowMean': 134}",20.63809523809524,5,False,False
68,68,68,32,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'F', 'Whole_weight': 'aboveMean', 'Viscera_weight': 'belowMean'}",True,Height,15.0,"{'aboveMean': 135, 'belowMean': 136}",13.904761904761903,5,False,False
69,69,69,32,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'F', 'Whole_weight': 'aboveMean', 'Viscera_weight': 'aboveMean'}",True,Height,13.63157894736842,"{'aboveMean': 137, 'belowMean': 138}",14.50877192982456,5,False,False
70,70,70,33,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'M', 'Whole_weight': 'aboveMean', 'Height': 'aboveMean'}",True,Length,13.583333333333334,"{'aboveMean': 139, 'belowMean': 140}",6.741666666666667,5,False,False
71,71,71,33,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'M', 'Whole_weight': 'aboveMean', 'Height': 'belowMean'}",True,Diameter,11.5,"{'aboveMean': 141, 'belowMean': 142}",1.8,5,False,False
72,72,72,34,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'M', 'Whole_weight': 'belowMean', 'Diameter': 'aboveMean'}",True,Height,11.470588235294118,"{'belowMean': 143, 'aboveMean': 144}",6.91289592760181,5,False,False
73,73,73,34,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'M', 'Whole_weight': 'belowMean', 'Diameter': 'belowMean'}",True,Viscera_weight,12.285714285714286,"{'belowMean': 145, 'aboveMean': 146}",11.833333333333334,5,False,False
74,74,74,35,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'I', 'Whole_weight': 'aboveMean', 'Height': 'aboveMean'}",True,Diameter,12.25,"{'aboveMean': 147, 'belowMean': 148}",5.928571428571429,5,False,False
75,75,75,35,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'I', 'Whole_weight': 'aboveMean', 'Height': 'belowMean'}",True,Diameter,9.5,{'aboveMean': 149},2.25,5,False,False
76,76,76,36,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'I', 'Whole_weight': 'belowMean', 'Length': 'aboveMean'}",True,Diameter,9.555555555555555,"{'belowMean': 150, 'aboveMean': 151}",0.4444444444444444,5,False,False
77,77,77,36,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'belowMean', 'Sex': 'I', 'Whole_weight': 'belowMean', 'Length': 'belowMean'}",True,Diameter,8.0,"{'aboveMean': 152, 'belowMean': 153}",0.0,5,False,False
78,78,78,37,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'aboveMean', 'Viscera_weight': 'aboveMean', 'Sex': 'M'}",True,Height,11.421052631578949,"{'aboveMean': 154, 'belowMean': 155}",8.365153761648319,5,False,False
79,79,79,37,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'aboveMean', 'Viscera_weight': 'aboveMean', 'Sex': 'F'}",True,Height,11.302083333333334,"{'aboveMean': 156, 'belowMean': 157}",7.7279389880952385,5,False,False
80,80,80,37,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'aboveMean', 'Viscera_weight': 'aboveMean', 'Sex': 'I'}",True,Diameter,12.391304347826088,{'aboveMean': 158},11.542533081285445,5,False,False
81,81,81,38,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'aboveMean', 'Viscera_weight': 'belowMean', 'Sex': 'M'}",True,Height,11.0,"{'aboveMean': 159, 'belowMean': 160}",11.101190476190476,5,False,False
82,82,82,38,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'aboveMean', 'Viscera_weight': 'belowMean', 'Sex': 'F'}",True,Height,10.583333333333334,"{'aboveMean': 161, 'belowMean': 162}",7.545454545454546,5,False,False
83,83,83,38,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'aboveMean', 'Viscera_weight': 'belowMean', 'Sex': 'I'}",True,Whole_weight,9.666666666666666,"{'belowMean': 163, 'aboveMean': 164}",0.8333333333333334,5,False,False
84,84,84,39,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'belowMean', 'Sex': 'M', 'Viscera_weight': 'aboveMean'}",True,Diameter,8.333333333333334,"{'belowMean': 165, 'aboveMean': 166}",0.1999999999999999,5,False,False
85,85,85,39,"{'Shell_weight': 'aboveMean', 'Shucked_weight': 'aboveMean', 'Length': 'belowMean', 'Sex': 'M', 'Viscera_weight': 'belowMean'}",True,,9.0,{},0.0,5,False,True
