,Unnamed: 0,nodeID,parentNode,dataSetFilters,evaluated,nodeFeature,nodePrediction,childrenNodes,gainOrMSE,treeLevel,pruned,isLeaf
0,0,0,-1,{},True,Uniformity_of_cell_size,2,"{'belowMean': 1, 'aboveMean': 2}",0.6156016348610301,0,False,False
1,1,1,0,{'Uniformity_of_cell_size': 'belowMean'},True,Bare_nuclei,2,"{'aboveMean': 3, 'belowMean': 4}",0.5566279789974671,1,True,True
2,2,2,0,{'Uniformity_of_cell_size': 'aboveMean'},True,Clump_thickness,4,"{'aboveMean': 5, 'belowMean': 6}",0.0839148573667411,1,False,False
3,3,3,1,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean'}",True,Uniformity_of_cell_shape,4,"{'belowMean': 7, 'aboveMean': 8}",0.2995212589095808,2,True,True
4,4,4,1,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'belowMean'}",True,Bland_chromatin,2,"{'belowMean': 9, 'aboveMean': 10}",0.1608603027119148,2,False,False
5,5,5,2,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,Bare_nuclei,4,"{'belowMean': 11, 'aboveMean': 12}",0.0492917588858731,2,False,False
6,6,6,2,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'belowMean'}",True,Bland_chromatin,4,"{'belowMean': 13, 'aboveMean': 14}",0.6338711274105591,2,False,False
7,7,7,3,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Uniformity_of_cell_shape': 'belowMean'}",True,Clump_thickness,2,"{'aboveMean': 15, 'belowMean': 16}",0.4491291702839206,3,False,False
8,8,8,3,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Uniformity_of_cell_shape': 'aboveMean'}",True,,4,{},0.0,3,False,True
9,9,9,4,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'belowMean', 'Bland_chromatin': 'belowMean'}",True,,2,{},0.0,3,False,True
10,10,10,4,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'belowMean', 'Bland_chromatin': 'aboveMean'}",True,Clump_thickness,2,"{'belowMean': 17, 'aboveMean': 18}",0.9999884024080972,3,False,False
11,11,11,5,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'belowMean'}",True,Mitoses,4,"{'belowMean': 19, 'aboveMean': 20}",0.0880621895599086,3,False,False
12,12,12,5,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'aboveMean'}",True,Marginal_adhesion,4,"{'belowMean': 21, 'aboveMean': 22}",0.0611510524820518,3,False,False
13,13,13,6,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'belowMean', 'Bland_chromatin': 'belowMean'}",True,,2,{},0.0,3,False,True
14,14,14,6,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'belowMean', 'Bland_chromatin': 'aboveMean'}",True,Normal_nucleoli,4,"{'aboveMean': 23, 'belowMean': 24}",0.0761276054606607,3,False,False
15,15,15,7,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Uniformity_of_cell_shape': 'belowMean', 'Clump_thickness': 'aboveMean'}",True,Bland_chromatin,4,"{'belowMean': 25, 'aboveMean': 26}",0.4766023836099199,4,False,False
16,16,16,7,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Uniformity_of_cell_shape': 'belowMean', 'Clump_thickness': 'belowMean'}",True,,2,{},0.0,4,False,True
17,17,17,10,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'belowMean'}",True,,2,{},0.0,4,False,True
18,18,18,10,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Clump_thickness': 'aboveMean'}",True,,4,{},0.0,4,False,True
19,19,19,11,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Mitoses': 'belowMean'}",True,Normal_nucleoli,4,"{'aboveMean': 27, 'belowMean': 28}",0.133601226723655,4,False,False
20,20,20,11,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Mitoses': 'aboveMean'}",True,,4,{},0.0,4,False,True
21,21,21,12,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'belowMean'}",True,Mitoses,4,"{'belowMean': 29, 'aboveMean': 30}",0.0854473821421324,4,False,False
22,22,22,12,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'aboveMean'}",True,,4,{},0.0,4,False,True
23,23,23,14,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Normal_nucleoli': 'aboveMean'}",True,Mitoses,4,"{'belowMean': 31, 'aboveMean': 32}",0.0744779754797142,4,False,False
24,24,24,14,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Normal_nucleoli': 'belowMean'}",True,,4,{},0.0,4,False,True
25,25,25,15,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Uniformity_of_cell_shape': 'belowMean', 'Clump_thickness': 'aboveMean', 'Bland_chromatin': 'belowMean'}",True,Mitoses,2,"{'aboveMean': 33, 'belowMean': 34}",0.2740103071367113,5,False,False
26,26,26,15,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Uniformity_of_cell_shape': 'belowMean', 'Clump_thickness': 'aboveMean', 'Bland_chromatin': 'aboveMean'}",True,,4,{},0.0,5,False,True
27,27,27,19,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean'}",True,Single_epithelial_cell_size,4,"{'belowMean': 35, 'aboveMean': 36}",0.5171027915703436,5,False,False
28,28,28,19,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'belowMean'}",True,,4,{},0.0,5,False,True
29,29,29,21,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Mitoses': 'belowMean'}",True,Bland_chromatin,4,"{'belowMean': 37, 'aboveMean': 38}",0.1188798272108459,5,False,False
30,30,30,21,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'aboveMean', 'Marginal_adhesion': 'belowMean', 'Mitoses': 'aboveMean'}",True,,4,{},0.0,5,False,True
31,31,31,23,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Normal_nucleoli': 'aboveMean', 'Mitoses': 'belowMean'}",True,Single_epithelial_cell_size,4,"{'aboveMean': 39, 'belowMean': 40}",0.1009818145638403,5,False,False
32,32,32,23,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'belowMean', 'Bland_chromatin': 'aboveMean', 'Normal_nucleoli': 'aboveMean', 'Mitoses': 'aboveMean'}",True,,4,{},0.0,5,False,True
33,33,33,25,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Uniformity_of_cell_shape': 'belowMean', 'Clump_thickness': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'aboveMean'}",True,,2,{},0.0,6,False,True
34,34,34,25,"{'Uniformity_of_cell_size': 'belowMean', 'Bare_nuclei': 'aboveMean', 'Uniformity_of_cell_shape': 'belowMean', 'Clump_thickness': 'aboveMean', 'Bland_chromatin': 'belowMean', 'Mitoses': 'belowMean'}",True,Marginal_adhesion,2,{'aboveMean': 41},,6,False,False
35,35,35,27,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Single_epithelial_cell_size': 'belowMean'}",True,,2,{},0.0,6,False,True
36,36,36,27,"{'Uniformity_of_cell_size': 'aboveMean', 'Clump_thickness': 'aboveMean', 'Bare_nuclei': 'belowMean', 'Mitoses': 'belowMean', 'Normal_nucleoli': 'aboveMean', 'Single_epithelial_cell_size': 'aboveMean'}",True,Bland_chromatin,4,"{'belowMean': 42, 'aboveMean': 43}",0.3448621035939505,6,False,False
