,EpochNumber,SumOfValues
0,0.0,0.0
0,1.0,0.0
0,2.0,1.0
0,3.0,3.0
0,4.0,6.0
0,5.0,6.0
0,6.0,6.0
0,7.0,7.0
0,8.0,11.0
0,9.0,15.18
0,10.0,17.7425
0,11.0,20.776578571428573
0,12.0,22.098125
0,13.0,23.182125
0,14.0,28.307518796992483
0,15.0,28.62
0,16.0,29.904253846153846
0,17.0,33.06471153846154
0,18.0,34.158355263157894
0,19.0,35.3114
0,20.0,36.92641815856778
0,21.0,38.77830155279503
0,22.0,39.97279367464377
0,23.0,40.19765695701357
0,24.0,43.5015
0,25.0,45.888995161290325
0,26.0,46.0201889407446
0,27.0,49.32429584714854
0,28.0,50.8270527102122
0,29.0,51.91811381777586
0,30.0,52.12023713890191
0,31.0,53.17525198385141
0,32.0,53.495656309915816
0,33.0,53.763154713924976
0,34.0,54.25964204163108
0,35.0,54.45724703955044
0,36.0,54.67428638257432
0,37.0,54.74421417521425
0,38.0,54.92122619576794
0,39.0,55.96387078168927
0,40.0,57.03437370851708
0,41.0,57.30677412841935
0,42.0,57.3358982056594
0,43.0,57.42190411703076
0,44.0,57.537167704942846
0,45.0,57.56048624166928
0,46.0,57.63599821139292
0,47.0,57.75236529012899
0,48.0,57.871624327247964
0,49.0,57.92730548711238
0,50.0,58.05367458450736
0,51.0,58.1062176878457
0,52.0,58.19483470738344
0,53.0,58.227227725085285
0,54.0,58.253608292238056
0,55.0,59.28586137044485
0,56.0,59.44794671113544
0,57.0,60.46718037060463
0,58.0,60.50748535053413
0,59.0,60.62890102241644
0,60.0,61.64438412743928
0,61.0,61.66317531737062
0,62.0,62.68493095646837
0,63.0,62.70374571069965
0,64.0,64.52614326965242
0,65.0,64.59103585470172
0,66.0,64.60520797755123
0,67.0,64.64459443421283
0,68.0,64.88683787169174
0,69.0,64.95987330432033
0,70.0,64.96425922318869
0,71.0,65.98171789844659
0,72.0,66.00019879236575
0,73.0,66.01788043854827
0,74.0,66.03270463234112
0,75.0,66.05527513477443
0,76.0,66.08884254590444
0,77.0,66.09949760743487
0,78.0,66.1210341446304
0,79.0,67.13385592768606
0,80.0,67.17233077381181
0,81.0,67.49748596708231
0,82.0,67.5072622468708
0,83.0,67.52856565649816
0,84.0,68.56564745534921
0,85.0,68.58185481153535
0,86.0,68.5949665965395
0,87.0,68.60797726347491
0,88.0,68.6131851399503
0,89.0,68.66136658010002
0,90.0,68.66960434777609
